caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
416072075,1,100,107,1003,1,0,7,0,1,7,0.007976071784646061,0.16392099999999998,0.629589953943458,10,107,1,0,7,0,1,7
416072086,1,1,5,773,1,0,4,0,1,4,0.10478654592496765,0.021900000000000003,1.51769316478057,6,5,1,0,4,0,1,4
416072216,1,130,174,6340,1,0,44,0,1,44,0.002055660974067046,0.06286944881889764,0.826329945174466,9,65,1,0,28,0,1,28
416072271,1,22,22,8264,0,0,0,0,0,0,0.07363449194622744,0.030534814814814813,1.57096896471328,6,16,0,0,0,0,0,0
416073158,1,13,13,5289,0,0,0,0,0,0,0.06976744186046512,-0.1943631168831169,0.395909304990764,2,8,0,0,0,0,0,0
416073174,1,1247,1247,20092,0,0,0,0,0,0,0.02503733200597312,-0.4445622386759582,0.531242619730119,1,205,0,0,0,0,0,0
416073536,1,1,1,6,0,0,0,0,0,0,0,0.9012,1.74425916592323,10,1,0,0,0,0,0,0
416073621,0,0,0,1311,0,0,0,0,0,0,0,0.037408888888888894,1.10913146604003,7,0,0,0,0,0,0,0
416073727,1,109,110,24287,1,0,1,0,1,1,0.16803228064396591,0.3045125,1.22074390895801,10,66,0,0,0,0,0,0
416074322,1,3,3,2828,0,0,0,0,0,0,0.0049504950495049506,0.0257875,0.6515944160475,6,2,0,0,0,0,0,0
416074323,1,50,50,3544,0,0,0,0,0,0,0.352160406664784,0.013006485355648533,1.94485046311796,5,1,0,0,0,0,0,0
416074326,0,0,0,96,0,0,0,0,0,0,0,NaN,0.516422660144984,NA,0,0,0,0,0,0,0
416074332,1,151,151,7836,0,0,0,0,0,0,0.023608984175599795,-0.3096718631178707,0.555390402679295,1,35,0,0,0,0,0,0
416074333,0,0,0,7232,0,0,0,0,0,0,0.03595132743362832,0.02939642857142857,0.364456085879845,6,0,0,0,0,0,0,0
416074335,0,0,0,14,0,0,0,0,0,0,0,NaN,1.06052100819843,NA,0,0,0,0,0,0,0
416074340,0,0,0,110,0,0,0,0,0,0,0.00909090909090909,-0.2177,0.621092603451523,1,0,0,0,0,0,0,0
416074345,1,355,355,14624,0,0,0,0,0,0,0,0.014291105121293802,0.789559649290424,5,162,0,0,0,0,0,0
416074347,1,2,2,63,0,0,0,0,0,0,0,-0.32865,0.68883592217225,1,2,0,0,0,0,0,0
416074349,0,0,0,351,0,0,0,0,0,0,0,NaN,0.773057551814558,NA,0,0,0,0,0,0,0
416074351,0,0,0,44,0,0,0,0,0,0,0,NaN,0.756893443204206,NA,0,0,0,0,0,0,0
416074352,0,0,0,6,0,0,0,0,0,0,0,NaN,1.12716290581182,NA,0,0,0,0,0,0,0
416074353,1,6,6,304,0,0,0,0,0,0,0.05921052631578947,-0.030678571428571423,0.597815988508581,4,3,0,0,0,0,0,0
416074356,1,86,87,4244,1,0,1,0,1,1,7.092198581560284e-4,0.26249047619047616,1.78414668360831,10,50,1,0,1,0,1,1
416074358,1,22,22,16047,0,0,0,0,0,0,0.013273509067115349,0.04042379421221865,0.765239992182193,8,16,0,0,0,0,0,0
416074360,1,77,77,4884,0,0,0,0,0,0,0.022113022113022112,-0.15574615384615384,0.804613853333807,2,37,0,0,0,0,0,0
416074363,1,39,39,6395,0,0,0,0,0,0,0.048669796557120504,0.012197142857142856,0.653059471407918,5,17,0,0,0,0,0,0
416074364,1,444,444,21937,0,0,0,0,0,0,0.04198386288006564,0.024464904552129223,1.56567331177888,6,183,0,0,0,0,0,0
416074365,0,0,0,230,0,0,0,0,0,0,0,-0.2177,0.958660003035646,1,0,0,0,0,0,0,0
416074373,1,255,261,45368,1,0,6,0,1,6,0.03506877093986951,0.14925762611275964,1.02754116465809,10,127,1,0,10,0,1,10
416074913,0,0,0,144,0,0,0,0,0,0,0,NaN,7.08002159916102,NA,0,0,0,0,0,0,0
416075371,1,1180,1211,29374,1,0,31,0,1,31,0.026588139170695173,0.5245281774580336,1.28813470064784,10,623,1,0,50,0,1,50
416075555,1,1575,1579,5437,1,0,4,0,1,4,0.020366218236173392,0.8433506824925816,1.10171943577178,10,822,1,0,3,0,1,3
416075578,1,6,6,632,0,0,0,0,0,0,0.07436708860759493,-0.024623076923076925,1.00003410332274,4,6,0,0,0,0,0,0
416075869,1,44,44,2300,0,0,0,0,0,0,4.347826086956522e-4,-0.009187116564417175,0.448875454668092,5,24,0,0,0,0,0,0
416076285,1,13,13,8842,0,0,0,0,0,0,0.6880584890333062,0.0235260162601626,1.09784487006782,6,10,0,0,0,0,0,0
416076417,1,4,4,27,0,0,0,0,0,0,0,0.060825000000000004,1.24329510229208,9,4,0,0,0,0,0,0
416078041,1,34,34,76,0,0,0,0,0,0,0,-0.79935,0.612785528495151,1,34,0,0,0,0,0,0
416078355,0,0,0,502,0,0,0,0,0,0,0.078,0.0634,1.16773935103842,9,0,0,0,0,0,0,0
416078852,1,2,2,4287,0,0,0,0,0,0,0.0893607092860476,0.09246666666666667,0.629589953943458,9,2,0,0,0,0,0,0
416078858,0,0,0,3,0,0,0,0,0,0,0.3333333333333333,NaN,0.676308871822148,NA,0,0,0,0,0,0,0
416078859,1,484,511,7605,1,0,27,0,1,27,0.009338419045113771,0.30625,0.558364790716027,10,366,1,0,16,0,1,16
416078866,1,3,3,9781,0,0,0,0,0,0,3.0671710459053266e-4,0.03289084507042254,0.800625507024773,7,2,0,0,0,0,0,0
416078870,0,0,0,732,0,0,0,0,0,0,0.001366120218579235,0.0634,0.469586227659847,9,0,0,0,0,0,0,0
416078871,1,1,1,89,0,0,0,0,0,0,0,0.020121739130434784,0.469586227659847,6,1,0,0,0,0,0,0
416078875,1,39,39,54554,0,0,0,0,0,0,0.0318400117314954,0.030642889054355922,0.676610159383927,6,9,0,0,0,0,0,0
416078877,0,0,0,820,0,0,0,0,0,0,0.0024449877750611247,NaN,0.91475452332745,NA,0,0,0,0,0,0,0
416078878,1,130,130,12586,0,0,0,0,0,0,0.0062768155092960435,-0.05194308510638298,0.795242251594498,4,95,0,0,0,0,0,0
416078881,0,0,0,1320,0,0,0,0,0,0,0,0.05388,1.07013138534678,8,0,0,0,0,0,0,0
416078883,1,392,392,7746,0,0,0,0,0,0,0.05770720371804802,-0.07919777227722773,0.555390402679295,3,220,0,0,0,0,0,0
416078885,1,1,1,493,0,0,0,0,0,0,0.04462474645030426,0.0012624999999999997,0.540138578644961,5,1,0,0,0,0,0,0
416078886,1,15,15,7397,0,0,0,0,0,0,0.13884007029876977,0.033093766937669376,0.99612033324132,7,5,0,0,0,0,0,0
416078894,1,3,3,317,0,0,0,0,0,0,0.0031545741324921135,-0.1488,1.13302966222215,2,3,0,0,0,0,0,0
416078898,1,1,1,355,0,0,0,0,0,0,0.011267605633802818,0.0133,0.984412134117901,5,1,0,0,0,0,0,0
416078899,1,11,11,10118,0,0,0,0,0,0,0.0348066844655394,0.020954042553191492,0.621092603451523,6,11,0,0,0,0,0,0
416078905,1,1,1,2987,0,0,0,0,0,0,0.07130900569132909,0.051104687499999996,0.852395042969898,8,1,0,0,0,0,0,0
416078906,1,91,91,3323,0,0,0,0,0,0,0.09659945832079446,-0.0594740157480315,1.10974109895543,3,47,0,0,0,0,0,0
416079368,1,47,47,12170,0,0,0,0,0,0,0.03829087921117502,-0.04572530120481928,0.511200325880593,4,24,0,0,0,0,0,0
416079554,0,0,0,113,0,0,0,0,0,0,0,0.0362,0.597815988508581,7,0,0,0,0,0,0,0
416080002,0,0,0,1077,0,0,0,0,0,0,0.07892293407613742,0.05918862559241706,1.22688789377024,9,0,0,0,0,0,0,0
416080011,0,0,0,143,0,0,0,0,0,0,0,-0.2177,0.603321598519808,1,0,0,0,0,0,0,0
416080070,1,4,4,4297,0,0,0,0,0,0,0.02583197579706772,0.0030323076923076927,0.464038048319468,5,1,0,0,0,0,0,0
416080521,0,0,0,92,0,0,0,0,0,0,0,NaN,1.37730856787704,NA,0,0,0,0,0,0,0
416080590,1,3,5,2796,1,0,2,0,1,2,0.00357653791130186,0.057787958115183245,0.494544771514758,9,2,1,0,1,0,1,1
416081513,1,12,12,8885,0,0,0,0,0,0,0.10776545166402536,0.05342923673997413,0.511200325880593,8,9,0,0,0,0,0,0
416081878,1,26,26,4446,0,0,0,0,0,0,0.07647323436797121,-0.24635263157894738,1.04591071478312,1,16,0,0,0,0,0,0
416082707,1,25,40,604,1,0,15,0,1,15,0.008278145695364239,0.40780714285714287,1.56567331177888,10,11,1,0,7,0,1,7
416082981,1,321,321,17342,0,0,0,0,0,0,0.061872909698996656,-0.04546538461538462,0.815488853760153,4,215,0,0,0,0,0,0
416082984,1,44,44,8991,0,0,0,0,0,0,7.785563341118896e-4,0.032247011952191235,1.43506358679383,7,7,0,0,0,0,0,0
416082985,1,5,5,715,0,0,0,0,0,0,0,-0.05511111111111111,0.876908668610622,3,NA,NA,NA,NA,NA,NA,NA
416082987,1,2,2,1290,0,0,0,0,0,0,0.0015503875968992248,-0.13243333333333332,0.894007662647935,2,2,0,0,0,0,0,0
416082989,1,507,520,27717,0,1,0,13,1,13,0.173792257459321,-0.2592241217798595,0.436260804471458,1,313,0,1,0,5,1,5
416082996,0,0,0,80,0,0,0,0,0,0,0,0.038013333333333336,2.66911764647923,7,0,0,0,0,0,0,0
416083001,1,18,18,2546,0,0,0,0,0,0,0.04556166535742341,0.05161322314049587,0.894899082047052,8,18,0,0,0,0,0,0
416083007,0,0,0,347,0,0,0,0,0,0,0.04610951008645533,0.038292307692307695,0.494544771514758,8,0,0,0,0,0,0,0
416083009,0,0,0,224,0,0,0,0,0,0,0.013392857142857142,0.0566,0.395456353483135,8,0,0,0,0,0,0,0
416083011,1,157,157,12159,0,0,0,0,0,0,0.02615346656797434,-0.11720381231671555,0.516556994857549,2,111,0,0,0,0,0,0
416083023,1,9,9,1056,0,0,0,0,0,0,0.005681818181818182,-0.20184,0.552010011987856,2,8,0,0,0,0,0,0
416083025,1,19,19,16132,0,0,0,0,0,0,0.034662367458299745,0.1417606557377049,1.22074390895801,10,16,0,0,0,0,0,0
416083026,1,69,69,14089,0,0,0,0,0,0,0.02072538860103627,-0.05400679611650486,1.19185664026586,3,23,0,0,0,0,0,0
416083029,1,1,1,5972,0,0,0,0,0,0,0.021935699933020764,0.04634117647058824,0.597815988508581,8,0,0,0,0,0,0,0
416083033,1,34,34,869,0,0,0,0,0,0,0,0.19290727272727273,0.763512550087712,10,14,0,0,0,0,0,0
416083035,1,4,4,21,0,0,0,0,0,0,0.047619047619047616,-0.084,0.420582553074952,3,0,0,0,0,0,0,0
416084976,0,0,0,6,0,0,0,0,0,0,0,NaN,1.46882092303511,NA,0,0,0,0,0,0,0
416085225,1,36,36,21634,0,0,0,0,0,0,0.06685159500693481,-0.015346511627906977,1.61611566554375,4,12,0,0,0,0,0,0
416086029,1,70,70,6348,0,0,0,0,0,0,0.0017328292375551355,-0.03127914893617021,1.78555284173413,4,70,0,0,0,0,0,0
416086438,1,47,47,13847,0,0,0,0,0,0,0.02462627283888207,-0.12299,0.780080422995334,2,43,0,0,0,0,0,0
416086708,1,11,11,13398,0,0,0,0,0,0,0.031049410359755187,0.05067,0.894899082047052,8,2,0,0,0,0,0,0
416086718,1,2,2,292,0,0,0,0,0,0,0,-0.8102,0.734675550157968,NA,0,0,0,0,0,0,0
416086731,0,0,0,633,0,0,0,0,0,0,0,0.0362,0.888789503755768,7,0,0,0,0,0,0,0
416086957,1,2,2,1260,0,0,0,0,0,0,0.01984126984126984,0.021673529411764706,1.75059366627551,6,0,0,0,0,0,0,0
416087059,1,50,50,2872,0,0,0,0,0,0,0,-0.3769051724137931,0.714366243012864,1,3,0,0,0,0,0,0
416087502,1,5,5,1044,0,0,0,0,0,0,0.0019193857965451055,0.026803921568627452,4.96704299477126,6,0,0,0,0,0,0,0
416087784,0,0,0,1,0,0,0,0,0,0,0,NaN,0.745197049019728,NA,0,0,0,0,0,0,0
416087788,1,42,42,5918,0,0,0,0,0,0,0.10206150726596823,-0.499518,0.683217926483928,1,21,0,0,0,0,0,0
416087793,1,1,1,33,0,0,0,0,0,0,0,-0.2145,0.678668815164604,1,1,0,0,0,0,0,0
416087795,1,240,240,7301,0,0,0,0,0,0,0.033009176825092454,-0.07642608695652174,0.418879541550021,3,141,0,0,0,0,0,0
416087796,1,30,30,5677,0,0,0,0,0,0,0.10070921985815603,-0.092875,0.33888482852445,3,17,0,0,0,0,0,0
416087800,1,27,27,19792,0,0,0,0,0,0,0.054567502021018593,-0.2761678571428572,1.02274128996431,1,0,0,0,0,0,0,0
416087801,1,143,143,11698,0,0,0,0,0,0,0.07163617712429475,-0.10203024861878454,0.449727270765796,3,14,0,0,0,0,0,0
416087802,1,288,288,8009,0,0,0,0,0,0,0,-0.006400470809792841,0.555390402679295,5,139,0,0,0,0,0,0
416087813,1,53,53,32646,0,0,0,0,0,0,0.05397292164430558,-0.03484056224899598,0.424280451568749,4,19,0,0,0,0,0,0
416087815,1,6,6,4803,0,0,0,0,0,0,0.023323615160349854,0.025894594594594596,0.294499135833181,6,0,0,0,0,0,0,0
416087818,1,9,9,4454,0,0,0,0,0,0,0.19555455770094296,-0.03561384615384615,0.614811792335577,4,9,0,0,0,0,0,0
416087819,1,20,20,2902,0,0,0,0,0,0,0.09717436250861475,-0.26758387096774194,0.330368839767455,1,3,0,0,0,0,0,0
416087821,1,26,26,5189,0,0,0,0,0,0,0.07072653690499132,0.0729888888888889,0.601022163837784,9,2,0,0,0,0,0,0
416087822,0,0,0,10,0,0,0,0,0,0,0,NaN,0.99612033324132,NA,NA,NA,NA,NA,NA,NA,NA
416087825,1,603,603,16356,0,0,0,0,0,0,0.07122768403032527,-0.08748336842105263,0.469586227659847,3,113,0,0,0,0,0,0
416087826,1,112,112,19480,0,0,0,0,0,0,0.017761806981519506,0.017068825910931177,0.763512550087712,6,76,0,0,0,0,0,0
416087833,0,0,0,305,0,0,0,0,0,0,0.03278688524590164,-0.07715,1.78414668360831,3,NA,NA,NA,NA,NA,NA,NA
416088204,1,9,10,835,1,0,1,0,1,1,0.03832335329341317,0.010913333333333332,1.56988883729231,5,2,0,0,0,0,0,0
416088903,0,0,0,229,0,0,0,0,0,0,0,0.0362,0.922738430222328,7,0,0,0,0,0,0,0
416088910,1,161,161,28027,0,0,0,0,0,0,0.008420451707282265,0.054267202708421496,0.454312895242413,8,28,0,0,0,0,0,0
416089467,1,9,9,1210,0,0,0,0,0,0,0,0.05517642276422764,0.763512550087712,8,5,0,0,0,0,0,0
416091280,1,2,2,24,0,0,0,0,0,0,0,-0.0442,0.49386670092698,4,0,0,0,0,0,0,0
416091288,1,53,53,17045,0,0,0,0,0,0,0.06384976525821597,-0.03363440059568131,1.29990923110562,4,20,0,0,0,0,0,0
416091453,1,309,309,4230,0,0,0,0,0,0,0.048699763593380616,-0.04359608294930876,0.656943367937079,4,200,0,0,0,0,0,0
416091496,1,10,10,1685,0,0,0,0,0,0,0.034421364985163204,0.06699999999999999,0.364051715750327,9,7,0,0,0,0,0,0
416091539,1,28,28,358,0,0,0,0,0,0,0.002793296089385475,-0.46075172413793103,0.82675064796788,1,9,0,0,0,0,0,0
416091620,1,2,2,8782,0,0,0,0,0,0,0.024368025506718287,0.04917133956386293,0.623616688009408,8,1,0,0,0,0,0,0
416091819,1,2,2,14119,0,0,0,0,0,0,0.052624123521495855,0.03721,0.535136859200802,7,2,0,0,0,0,0,0
416091887,1,2,2,1276,0,0,0,0,0,0,0.06823529411764706,0.01276666666666667,0.920078140099664,5,1,0,0,0,0,0,0
416092031,1,286,286,8127,0,0,0,0,0,0,0.04892777914715307,-0.08892828854314003,1.88663020190449,3,148,0,0,0,0,0,0
416092446,1,17,17,11056,0,0,0,0,0,0,0.012213878584999548,0.023438655462184876,0.894007662647935,6,9,0,0,0,0,0,0
416092453,1,2,2,2564,0,0,0,0,0,0,0.08853354134165367,0.050875409836065574,0.99612033324132,8,0,0,0,0,0,0,0
416092455,1,189,193,39706,1,0,4,0,1,4,0.017604392283282123,0.43154591439688716,0.808559034049048,10,138,1,0,4,0,1,4
416092459,1,28,28,2592,0,0,0,0,0,0,0.035493827160493825,-0.011250000000000003,1.43506358679383,5,16,0,0,0,0,0,0
416092462,1,79,79,77884,0,0,0,0,0,0,0.019811514560115043,-0.03011751412429379,0.657613048067238,4,40,0,0,0,0,0,0
416092463,1,1,1,41,0,0,0,0,0,0,0,-0.2907,0.773057551814558,1,1,0,0,0,0,0,0
416092464,1,78,78,456,0,0,0,0,0,0,0,-0.19557594936708858,0.676308871822148,2,45,0,0,0,0,0,0
416092465,1,261,261,15123,0,0,0,0,0,0,0.018184222707134826,0.36834039087947884,0.765239992182193,10,71,0,0,0,0,0,0
416092468,1,5,5,195,0,0,0,0,0,0,0,-0.03303714285714286,0.603321598519808,4,1,0,0,0,0,0,0
416092471,1,2,2,174,0,0,0,0,0,0,0,-0.08057500000000001,1.42098016312706,3,2,0,0,0,0,0,0
416092473,0,0,0,1,0,0,0,0,0,0,0,NaN,0.510046349388695,NA,0,0,0,0,0,0,0
416092474,0,0,0,1078,0,0,0,0,0,0,0.05287569573283859,0.060072477064220184,0.903140690568511,9,0,0,0,0,0,0,0
416092478,1,30,30,6849,0,0,0,0,0,0,0.1404584610892101,0.03347555555555556,0.510046349388695,7,19,0,0,0,0,0,0
416092479,0,0,0,197,0,0,0,0,0,0,0.1065989847715736,0.04164,1.16773935103842,8,0,0,0,0,0,0,0
416092483,0,0,0,54,0,0,0,0,0,0,0,NaN,1.09784487006782,NA,0,0,0,0,0,0,0
416092485,1,189,189,7951,0,0,0,0,0,0,0.15230788580052823,0.11846334841628958,0.593676470687514,9,239,1,0,77,0,1,77
416092487,1,23,23,1156,0,0,0,0,0,0,0,-0.48912162162162165,0.555390402679295,1,23,0,0,0,0,0,0
416092492,1,8,8,477,0,0,0,0,0,0,0.023060796645702306,0.0107,0.623616688009408,5,5,0,0,0,0,0,0
416092924,1,70,70,5270,0,0,0,0,0,0,0.02125237191650854,0.2257809090909091,0.678668815164604,10,28,0,0,0,0,0,0
416093005,1,32,32,18596,0,0,0,0,0,0,0.06689610668961067,0.017068021680216802,0.603770025601186,6,7,0,0,0,0,0,0
416093250,1,76,76,1583,0,0,0,0,0,0,0.03916614024005054,-0.07156867469879519,1.51117267421265,3,22,0,0,0,0,0,0
416093663,1,4,4,3269,0,0,0,0,0,0,0.06087488528602019,0.0382,2.10777953988267,7,0,0,0,0,0,0,0
416094150,0,0,0,66,0,0,0,0,0,0,0,NaN,2.03120187812173,NA,0,0,0,0,0,0,0
416094199,0,0,0,90017,0,0,0,0,0,0,0.024350955930546453,0.036852800000000005,1.0965582302526,7,0,0,0,0,0,0,0
416094316,1,13,15,3964,1,0,2,0,1,2,0.028506559031281534,0.45141875,1.51769316478057,10,6,0,0,0,0,0,0
416094349,1,8,8,2249,0,0,0,0,0,0,0,0.08344,2.82418615142532,9,4,0,0,0,0,0,0
416094566,0,0,0,7,0,0,0,0,0,0,0,NaN,1.78505377041352,NA,0,0,0,0,0,0,0
416094707,0,0,0,28,0,0,0,0,0,0,0,NaN,1.29880165950788,NA,0,0,0,0,0,0,0
416095298,1,45,49,5565,1,0,4,0,1,4,0.0963162623539982,0.1112,0.763512550087712,9,40,1,0,4,0,1,4
416096113,1,132,132,22185,0,0,0,0,0,0,0.052152355194951545,0.4441328282828283,0.707142200390173,10,116,0,0,0,0,0,0
416096739,1,32,32,9911,0,0,0,0,0,0,0.05095348602562809,0.12914017094017094,0.494544771514758,10,15,0,0,0,0,0,0
416097273,1,678,683,15491,1,0,5,0,1,5,0.03330966367568265,0.2030112385321101,1.53684978115427,10,310,1,0,2,0,1,2
416097288,1,1,1,70,0,0,0,0,0,0,0.05714285714285714,-0.084,0.455089062892979,3,1,0,0,0,0,0,0
416097322,1,266,266,26715,0,0,0,0,0,0,0.0313307130825379,0.006949628252788101,0.494544771514758,5,115,0,0,0,0,0,0
416097329,0,0,0,4,0,0,0,0,0,0,0,NaN,0.826329945174466,NA,0,0,0,0,0,0,0
416097494,1,1,1,7868,0,0,0,0,0,0,0.0242755465175394,0.04614153846153846,1.10974109895543,8,0,0,0,0,0,0,0
416097603,1,17,18,2928,1,0,1,0,1,1,0.1325136612021858,0.053213471502590676,0.808559034049048,8,9,1,0,1,0,1,1
416098287,1,45,45,8629,0,0,0,0,0,0,0.08320778769266428,-0.050887850467289726,0.436260804471458,4,10,0,0,0,0,0,0
416098290,0,0,0,22,0,0,0,0,0,0,0,NaN,0.396591407118776,NA,0,0,0,0,0,0,0
416098293,1,26,26,2816,0,0,0,0,0,0,3.5523978685612787e-4,0.017776373626373628,1.08052914507306,6,1,0,0,0,0,0,0
416098296,1,10,10,4982,0,0,0,0,0,0,4.014452027298274e-4,0.05937471264367816,0.58428052030185,9,6,0,0,0,0,0,0
416098298,1,1,1,2192,0,0,0,0,0,0,0.002737226277372263,-0.20917589285714286,0.392296435439197,2,1,0,0,0,0,0,0
416098302,1,228,228,15363,0,0,0,0,0,0,0.027663867734166504,-0.09032480314960631,0.54565654110306006,3,122,0,0,0,0,0,0
416098307,1,25,25,5071,0,0,0,0,0,0,0.03570011900039667,-0.07333709677419355,3.20882644299878,3,0,0,0,0,0,0,0
416098309,1,16,16,8114,0,0,0,0,0,0,0.05817106236135075,-0.08257894736842106,0.494544771514758,3,9,0,0,0,0,0,0
416098310,1,101,101,5207,0,0,0,0,0,0,0.0061455732667562895,-0.050874172185430465,0.569422178920138,4,47,0,0,0,0,0,0
416098323,1,931,931,10180,0,0,0,0,0,0,0.07515473032714412,0.01647103448275862,0.369230288617313,6,551,0,0,0,0,0,0
416098324,1,54,54,6762,0,0,0,0,0,0,0.003954372623574145,-0.29832542372881354,0.815488853760153,1,24,0,0,0,0,0,0
416098690,1,238,238,1774,0,0,0,0,0,0,0,0.09734982817869416,1.76060209904624,9,67,0,0,0,0,0,0
416099093,1,52,52,30281,0,0,0,0,0,0,0.013473795449291635,0.030458551617873655,1.23564265373862,6,38,0,1,0,15,1,15
416099157,1,42,42,1333,0,0,0,0,0,0,0,0.05888461538461538,1.23564265373862,9,39,0,0,0,0,0,0
416099508,0,0,0,46,0,0,0,0,0,0,0.021739130434782608,NaN,0.516524985444489,NA,NA,NA,NA,NA,NA,NA,NA
416099556,1,5,5,1152,0,0,0,0,0,0,0.0234375,2.888888888888933e-4,0.731995083832408,5,4,0,0,0,0,0,0
416099582,0,0,0,4,0,0,0,0,0,0,0,NaN,0.860507664884951,NA,0,0,0,0,0,0,0
416099894,1,782,782,1709,0,0,0,0,0,0,0.0017554125219426564,-0.3118911581569116,0.349070504274795,1,377,0,0,0,0,0,0
416100754,1,4,4,3883,0,0,0,0,0,0,0.0667010043780582,0.08665294117647059,0.826329945174466,9,4,0,0,0,0,0,0
416101788,1,9,9,1740,0,0,0,0,0,0,0,-0.26091,0.510046349388695,1,4,0,0,0,0,0,0
416102543,1,19,19,3207,0,0,0,0,0,0,0.037106329903336455,-0.36416818181818184,0.555390402679295,1,0,0,0,0,0,0,0
416102896,1,65,65,27140,0,0,0,0,0,0,0.04767870302137067,0.0019275700934579432,0.396591407118776,5,39,0,0,0,0,0,0
416102932,1,12,12,6409,0,0,0,0,0,0,0.03869558433452957,0.0015285714285714254,1.3368654228259,5,9,0,0,0,0,0,0
416103012,1,24,24,2179,0,0,0,0,0,0,4.589261128958238e-4,0.04895344418052257,0.85201789172741,8,10,0,0,0,0,0,0
416103631,1,10,10,1488,0,0,0,0,0,0,0.024193548387096774,-0.0538525,0.648616977454825,3,10,0,0,0,0,0,0
416103632,1,20,20,108,0,0,0,0,0,0,0,0.47707499999999997,0.765239992182193,10,20,0,0,0,0,0,0
416103633,1,4,4,3449,0,0,0,0,0,0,0.02261525079733256,0.09975151515151516,0.494544771514758,9,2,0,0,0,0,0,0
416103639,1,47,47,2558,0,0,0,0,0,0,0.527756059421423,-0.11308723404255319,1.51769316478057,2,18,0,0,0,0,0,0
416103642,1,12,12,3156,0,0,0,0,0,0,0.03740095087163233,0.012416483516483518,0.510046349388695,5,10,0,0,0,0,0,0
416103644,1,24,24,6717,0,0,0,0,0,0,0.02039601012356707,-0.19867432432432433,0.330368839767455,2,16,0,0,0,0,0,0
416103648,1,303,303,7680,0,0,0,0,0,0,0.048177083333333336,0.11885641646489103,0.420582553074952,9,152,0,1,0,2,1,2
416103649,1,1,1,3526,0,0,0,0,0,0,0.01559841179807147,0.04991578947368421,0.6515944160475,8,1,0,0,0,0,0,0
416103650,1,288,288,5120,0,0,0,0,0,0,1.9782393669634025e-4,-0.04610675,0.629589953943458,4,118,0,0,0,0,0,0
416103657,1,14,14,9015,0,0,0,0,0,0,0.009768009768009768,0.030806686046511628,0.325434144250314,6,3,0,0,0,0,0,0
416103658,0,0,0,2093,0,0,0,0,0,0,9.555661729574773e-4,NaN,0.714875749455181,NA,0,0,0,0,0,0,0
416103659,1,46,46,4956,0,0,0,0,0,0,0.020988900100908172,-0.11940964912280702,1.17170839951627,2,24,0,0,0,0,0,0
416103661,1,17,17,1232,0,0,0,0,0,0,0.0349025974025974,-0.01767954545454546,0.75579151447224,4,2,0,0,0,0,0,0
416103663,1,12,12,16770,0,0,0,0,0,0,0.07799642218246869,0.009916129032258063,0.763586719983122,5,8,0,0,0,0,0,0
416103664,1,127,137,2871,1,0,10,0,1,10,0,0.5117416666666667,0.636021736206765,10,71,1,0,5,0,1,5
416104277,1,72,72,13623,0,0,0,0,0,0,0.017178094259286448,-0.05171571428571429,0.531242619730119,4,37,0,0,0,0,0,0
416105018,1,2,2,3061,0,0,0,0,0,0,0.2242562929061785,-0.17886,3.54204658173797,2,1,0,0,0,0,0,0
416105444,1,1,1,6,0,0,0,0,0,0,0,-0.2735,0.263503132914877,1,1,0,0,0,0,0,0
416105984,0,0,0,215,0,0,0,0,0,0,0,0.0362,4.96704299477126,7,0,0,0,0,0,0,0
416106500,1,2,2,58,0,0,0,0,0,0,0.08620689655172414,-0.21430000000000002,0.979598830528449,2,2,0,0,0,0,0,0
416107790,1,381,381,14595,0,0,0,0,0,0,0.3490029466182416,-0.06080374823196605,0.552010011987856,3,236,0,0,0,0,0,0
416107791,1,1,1,95,0,0,0,0,0,0,0,-0.1334,0.238896572105192,2,1,0,0,0,0,0,0
416108271,1,65,65,12232,0,0,0,0,0,0,0.06387921022067364,-0.1779918918918919,0.349070504274795,2,26,0,0,0,0,0,0
416108330,1,67,67,9245,0,0,0,0,0,0,0.07376960519199567,-0.13342543859649122,0.516556994857549,2,33,0,0,0,0,0,0
416108469,1,46,46,8301,0,0,0,0,0,0,0.016504035658354416,0.07201773504273504,0.510046349388695,9,42,0,0,0,0,0,0
416108738,0,0,0,77,0,0,0,0,0,0,0,-0.2177,0.763512550087712,1,0,0,0,0,0,0,0
416108756,1,133,133,11898,0,0,0,0,0,0,0.05219364599092285,-0.09366319018404907,0.662603009873851,3,10,0,0,0,0,0,0
416109303,1,3,3,1827,0,0,0,0,0,0,0.060755336617405585,0.04544594594594595,1.16521073538963,8,0,0,0,0,0,0,0
416109323,1,148,148,7869,0,0,0,0,0,0,0.050196975473376544,-0.04440876623376624,0.602631350970206,4,46,0,0,0,0,0,0
416109327,1,9,9,513,0,0,0,0,0,0,0.021442495126705652,-0.05720000000000001,0.510046349388695,3,5,0,0,0,0,0,0
416109332,1,69,69,8062,0,0,0,0,0,0,0.07913669064748201,0.02536134347275032,0.597220497039264,6,35,0,0,0,0,0,0
