caseid,totalnewsbinary,totalnewscount,totalnewsfncount2016def,totalvisits,totalProTrumpFNbinary_ag80,totalProClintonFNbinary_ag80,totalProTrumpFNcount_ag80,totalProClintonFNcount_ag80,totalFakeNewsbinary,totalFakeNewscount,mfb,diet_mean,count,weight,decile,totalnewsfncount2018def,totalProRepFNbinary,totalProDemFNbinary,totalProRepFNcount,totalProDemFNcount,totalfakebinary18,totalfakecount18
394953079,1,169,169,2508,0,0,0,0,0,0,0,-0.04332282157676349,2508,1.16409060547173,4,169,0,0,0,0,0,0
394953084,1,7,7,5156,0,0,0,0,0,0,0.02909231962761831,0.04927032258064516,5156,0.654531284196335,9,7,0,0,0,0,0,0
394953085,1,1582,1593,26302,1,0,11,0,1,11,0.08562086533343473,-0.1821783895131086,26302,2.26901967748056,1,1593,1,0,11,0,1,11
394953091,1,139,139,3980,0,0,0,0,0,0,0.011306532663316583,0.024188301886792454,3980,0.54047962911918,6,139,0,0,0,0,0,0
394953094,1,68,68,24134,0,0,0,0,0,0,0.07719400016574128,0.04290629860031104,24134,0.663087531223772,8,68,0,0,0,0,0,0
394953095,1,450,452,18946,1,0,2,0,1,2,0.0012667581547556213,-0.06235363427697017,18946,0.426814094423777,3,452,1,0,2,0,1,2
394953096,1,51,51,2835,0,0,0,0,0,0,0.13192239858906527,0.05333177570093458,2835,0.661645151611149,9,51,0,0,0,0,0,0
394953097,1,11,11,7085,0,0,0,0,0,0,0.0019760056457304165,0.04112661764705883,7085,0.815103364375807,8,11,0,0,0,0,0,0
394953100,0,0,0,29917,0,0,0,0,0,0,0.1372463816559147,0.036286722488038284,29917,0.380798120061409,8,0,0,0,0,0,0,0
394953103,1,35,35,7058,0,0,0,0,0,0,0.0035420799093227543,0.0027740806223479457,7058,0.791409745371195,5,35,0,0,0,0,0,0
394953111,1,36,36,4371,0,0,0,0,0,0,0,0.046151286449399656,4371,0.54047962911918,8,36,0,0,0,0,0,0
394953113,1,223,224,14826,1,0,1,0,1,1,0.00978011601241063,-0.10676973684210526,14826,0.454858391443745,2,224,1,0,1,0,1,1
394953115,0,0,0,279,0,0,0,0,0,0,0.035842293906810034,0.06266486486486486,279,0.344068026380196,9,0,0,0,0,0,0,0
394953116,0,0,0,289,0,0,0,0,0,0,0.010380622837370242,0.0634,289,0.831633236207102,9,0,0,0,0,0,0,0
394953117,1,1244,1249,50282,1,0,5,0,1,5,0.22113281094626308,0.021924396336386345,50282,0.604435249173588,6,1250,1,0,6,0,1,6
394953123,1,161,161,12478,0,0,0,0,0,0,0.045760538547844204,0.04277826086956522,12478,2.11521832176005,8,161,0,0,0,0,0,0
394953131,1,2217,2217,20548,0,0,0,0,0,0,0.25856531049250536,0.150105900243309,20548,1.19806686242231,10,2217,0,0,0,0,0,0
394953133,1,138,138,24876,0,0,0,0,0,0,0.03332529345553947,-0.18647418322667564,24876,0.539620129385215,1,138,0,0,0,0,0,0
394953143,1,3,3,2279,0,0,0,0,0,0,0,0.06161069711538461,2279,0.733417048114799,9,3,0,0,0,0,0,0
394953144,1,39,39,4487,0,0,0,0,0,0,4.457321149988857e-4,0.038849015063731174,4487,1.34413079589496,8,39,0,0,0,0,0,0
394953148,1,682,683,20280,1,0,1,0,1,1,0.09881656804733728,0.12307905274488698,20280,0.696540930658217,10,684,1,0,2,0,1,2
394953151,1,27,27,13663,0,0,0,0,0,0,0.525140891458684,-0.00226666666666667,13663,0.791409745371195,5,27,0,0,0,0,0,0
394953153,1,876,876,6864,0,0,0,0,0,0,0.011800699300699302,-0.16217883049592893,6864,7.11560901154199,2,876,0,0,0,0,0,0
394953154,1,368,368,6270,0,0,0,0,0,0,0.17511961722488037,-0.17399553516819571,6270,2.13068683571455,2,368,0,0,0,0,0,0
394953160,1,1,1,6045,0,0,0,0,0,0,0.005789909015715467,0.03490103626943006,6045,0.695068914962097,7,1,0,0,0,0,0,0
394953163,1,8,8,11452,0,0,0,0,0,0,0.04514495284666434,0.03610211946050096,11452,1.37861601465228,7,8,0,0,0,0,0,0
394953165,1,85,85,23298,0,0,0,0,0,0,0.0874323976306979,0.0399989539748954,23298,0.815356955912952,8,85,0,0,0,0,0,0
394953169,1,28,28,4529,0,0,0,0,0,0,0.004195186575402959,0.021537777777777777,4529,0.380798120061409,6,28,0,0,0,0,0,0
394953170,1,888,888,43908,0,0,0,0,0,0,4.7827275211806506e-4,0.0275559832768005,43908,1.01008788276581,7,888,0,0,0,0,0,0
394953173,1,833,833,8754,0,0,0,0,0,0,0.09972583961617547,-0.011176229508196724,8754,0.575569761446215,5,833,0,0,0,0,0,0
394953179,1,806,806,10201,0,0,0,0,0,0,2.9408881482207626e-4,-0.022289562500000002,10201,0.831633236207102,4,806,0,0,0,0,0,0
394953193,1,2945,2945,17987,0,0,0,0,0,0,2.7797854005670765e-4,-0.01800475346914674,17987,0.592421254585392,4,2945,0,0,0,0,0,0
394953198,1,448,448,60812,0,0,0,0,0,0,0.04943103334868118,-0.026753741496598645,60812,0.574654459499225,4,448,0,0,0,0,0,0
394953209,1,45,45,6211,0,0,0,0,0,0,4.830140074062148e-4,0.057406451612903225,6211,0.602534760721831,9,45,0,0,0,0,0,0
394953210,1,16,16,2747,0,0,0,0,0,0,0.009828904259191846,0.04711453674121406,2747,0.238231423736973,8,16,0,0,0,0,0,0
394953214,0,0,0,1515,0,0,0,0,0,0,0,0.027881379310344827,1515,0.885626243036287,7,0,0,0,0,0,0,0
394953215,1,6,6,22631,0,0,0,0,0,0,0.0012814281295568026,0.03379566265060241,22631,3.75950961787465,7,6,0,0,0,0,0,0
394953216,1,301,301,4285,0,0,0,0,0,0,0.005134189031505251,-0.16405905882352942,4285,2.13068683571455,2,301,0,0,0,0,0,0
394953219,1,22,22,14668,0,0,0,0,0,0,0.06715298609217343,-0.07438559670781893,14668,2.26901967748056,3,22,0,0,0,0,0,0
394953220,1,18,18,3928,0,0,0,0,0,0,0,0.03716666666666667,3928,0.688703612849217,8,18,0,0,0,0,0,0
394953223,0,0,0,1483,0,0,0,0,0,0,6.743088334457181e-4,0.06337671232876713,1483,0.791655965449055,9,0,0,0,0,0,0,0
394953224,1,64,64,3715,0,0,0,0,0,0,0.030148048452220726,2.927083333333318e-4,3715,0.6340529423615,5,64,0,0,0,0,0,0
394953226,0,0,0,712,0,0,0,0,0,0,0.0997191011235955,0.049152380952380954,712,1.12502562996875,9,0,0,0,0,0,0,0
394953228,1,1353,1356,43379,1,0,3,0,1,3,0.01821157703036031,-0.02554753880266076,43379,0.958043350904114,4,1359,1,0,6,0,1,6
394953230,1,152,152,9495,0,0,0,0,0,0,0.15376513954713006,-0.32230760869565217,9495,0.666622436007191,1,152,0,0,0,0,0,0
394953232,1,608,608,34687,0,0,0,0,0,0,0.05722605010522674,-0.09280932803593021,34687,0.791409745371195,2,608,0,0,0,0,0,0
394953236,1,187,187,11478,0,0,0,0,0,0,0.0026136957658128594,-0.02323185550082102,11478,2.95647819346592,4,187,0,0,0,0,0,0
394953238,1,549,549,15172,0,0,0,0,0,0,0.028078038491958873,-0.12447603540942144,15172,1.00725530899921,2,549,0,0,0,0,0,0
394953239,0,0,0,133,0,0,0,0,0,0,0,0.0634,133,0.473890793421208,9,0,0,0,0,0,0,0
394953242,1,40,40,15683,0,0,0,0,0,0,0.0026142957342345217,0.041727776291142625,15683,7.11560901154199,8,40,0,0,0,0,0,0
394953247,1,36,36,14234,0,0,0,0,0,0,0.0063931431783054654,-0.029004347826086956,14234,0.741004536287426,4,36,0,0,0,0,0,0
394953260,1,1340,1340,22613,0,0,0,0,0,0,0.009596249944722062,-0.33355268101761254,22613,0.327778980725371,1,1340,0,0,0,0,0,0
394953266,0,0,0,1144,0,0,0,0,0,0,0.032342657342657344,0.05942055555555555,1144,0.831633236207102,9,0,0,0,0,0,0,0
394953273,1,278,278,11542,0,0,0,0,0,0,0.0064980072777681515,-0.022652268602540836,11542,0.654075681325834,4,278,0,0,0,0,0,0
394953275,0,0,0,4454,0,0,0,0,0,0,0.06735518634934891,0.01559713603818616,4454,3.9919508408979,6,0,0,0,0,0,0,0
394953278,1,1,1,798,0,0,0,0,0,0,0,0.03461842105263158,798,0.6340529423615,7,1,0,0,0,0,0,0
394953286,1,33,33,7059,0,0,0,0,0,0,0.005099872503187421,0.023231569664902998,7059,0.405529862029523,6,33,0,0,0,0,0,0
394953287,1,8,8,5670,0,0,0,0,0,0,0,0.024940740740740742,5670,7.11560901154199,7,8,0,0,0,0,0,0
394953289,1,11,11,2155,0,0,0,0,0,0,0.004176334106728539,0.061151436031331594,2155,0.688703612849217,9,11,0,0,0,0,0,0
394953292,1,2147,2153,40805,1,0,6,0,1,6,0.1005268962136993,-0.07817523752969122,40805,2.26901967748056,3,2157,1,0,10,0,1,10
394953293,1,11,11,21874,0,0,0,0,0,0,0.040230410533052936,0.05988934297390758,21874,1.17059800756342,9,12,1,0,1,0,1,1
394953294,1,295,295,3455,0,0,0,0,0,0,0.05296671490593343,-0.2699460893854749,3455,0.827223327170246,1,295,0,0,0,0,0,0
394953298,1,704,711,36717,1,1,5,2,1,7,0.10640847563798785,-0.06270680147058824,36717,2.0533755212883,3,706,0,1,0,2,1,2
394953299,1,1,1,387,0,0,0,0,0,0,0.08785529715762273,0.03245820895522388,387,0.868023184800439,7,1,0,0,0,0,0,0
394953305,1,19,19,1497,0,0,0,0,0,0,0.008016032064128256,0.0010361702127659543,1497,0.375584516973088,5,19,0,0,0,0,0,0
394953306,1,9,9,8826,0,0,0,0,0,0,0.009970541581690459,0.002186666666666669,8826,0.868023184800439,5,9,0,0,0,0,0,0
394953307,1,1284,1284,26995,0,0,0,0,0,0,0.03848860900166697,-0.1259657819225251,26995,0.539620129385215,2,1284,0,0,0,0,0,0
394953308,1,56,57,8061,1,0,1,0,1,1,0.01190919240788984,0.050204,8061,0.852525773856038,9,57,1,0,1,0,1,1
394953312,1,345,345,16876,0,0,0,0,0,0,7.110689736904479e-4,0.024160765055569914,16876,5.83801871995005,6,345,0,0,0,0,0,0
394953316,1,380,380,3952,0,0,0,0,0,0,0,-0.07598398169336384,3952,0.238231423736973,3,380,0,0,0,0,0,0
394953320,1,46,46,10390,0,0,0,0,0,0,0.006544754571703561,-0.01339125964010283,10390,0.815103364375807,5,46,0,0,0,0,0,0
394953321,0,0,0,767,0,0,0,0,0,0,0.007822685788787484,0.0634,767,0.912140562458959,9,0,0,0,0,0,0,0
394953323,1,23,23,26557,0,0,0,0,0,0,4.518582671235456e-4,0.05070379965457685,26557,0.827223327170246,9,23,0,0,0,0,0,0
394953325,1,46,46,25370,0,0,0,0,0,0,0.10934174221521482,0.05431397058823529,25370,3.74220721981912,9,46,0,0,0,0,0,0
394953328,1,741,741,71283,0,0,0,0,0,0,0.011447329657842682,-0.0135011445527766,71283,0.681986758269471,5,741,0,0,0,0,0,0
394953331,1,30,30,9743,0,0,0,0,0,0,0.01909062916966027,0.016807812499999998,9743,0.344068026380196,6,30,0,0,0,0,0,0
394953332,1,1,1,8262,0,0,0,0,0,0,8.472524812394093e-4,-0.13731304347826087,8262,0.654075681325834,2,1,0,0,0,0,0,0
394953333,0,0,0,591,0,0,0,0,0,0,0,0.04008571428571429,591,0.440142598902972,8,0,0,0,0,0,0,0
394953336,1,471,471,22404,0,0,0,0,0,0,0.08069987502231744,0.015302414365474573,22404,0.842791279833906,6,471,0,0,0,0,0,0
394953342,1,2255,2255,67717,0,0,0,0,0,0,0.16796373141161008,0.11067590085171435,67717,0.656234603478876,10,2255,0,0,0,0,0,0
394953345,1,4,4,6858,0,0,0,0,0,0,0.13181685622630504,0.031274857142857146,6858,0.791655965449055,7,4,0,0,0,0,0,0
394953349,1,14,14,6179,0,0,0,0,0,0,0.015374656093218968,0.05847144075021313,6179,0.704601841692908,9,14,0,0,0,0,0,0
394953352,1,90,90,87404,0,0,0,0,0,0,0.003992952267630772,0.030920185758513935,87404,0.448024710964247,7,90,0,0,0,0,0,0
394953356,1,1,1,7948,0,0,0,0,0,0,0,0.06274748490945674,7948,1.23160749894382,9,1,0,0,0,0,0,0
394953358,1,910,910,22688,0,0,0,0,0,0,0.01701339915373766,-0.07911967132695609,22688,0.327778980725371,3,910,0,0,0,0,0,0
394953367,1,92,92,3732,0,0,0,0,0,0,8.038585209003215e-4,0.0487504816955684,3732,6.58536287160203,8,92,0,0,0,0,0,0
394953368,1,53,53,3090,0,0,0,0,0,0,0,-0.023862660944206006,3090,1.73164071408185,4,53,0,0,0,0,0,0
394953369,1,10,10,8823,0,0,0,0,0,0,0,0.009,8823,0.885626243036287,5,10,0,0,0,0,0,0
394953371,1,390,390,26671,0,0,0,0,0,0,0.011060702635821679,0.03456003010105353,26671,0.853462401486083,7,390,0,0,0,0,0,0
394953374,1,5,5,16253,0,0,0,0,0,0,0,0.008140909090909093,16253,6.19440971645667,5,5,0,0,0,0,0,0
394953376,1,92,92,3083,0,0,0,0,0,0,0.11839117742458644,-0.5403361111111111,3083,0.327778980725371,1,92,0,0,0,0,0,0
394953378,1,9,9,6721,0,0,0,0,0,0,0.1623270346674602,-0.10995,6721,0.574654459499225,2,9,0,0,0,0,0,0
394953383,1,710,710,20018,0,0,0,0,0,0,0.0010490558497352382,0.03389165777032179,20018,0.842791279833906,7,710,0,0,0,0,0,0
394953385,1,1,1,5879,0,0,0,0,0,0,0.13063446164313658,-0.19991753246753247,5879,0.93229907744806,1,1,0,0,0,0,0,0
394953386,1,729,732,29140,1,0,3,0,1,3,0.19951956074124913,-0.17805867224880384,29140,0.71604103278968,2,732,1,0,3,0,1,3
394953392,1,40,41,26127,1,0,1,0,1,1,0.04087725341600643,-0.1051957142857143,26127,2.61648004676415,2,41,1,0,1,0,1,1
394953407,1,7,7,7122,0,0,0,0,0,0,0.007020499859590003,0.03364272608125819,7122,1.23160749894382,7,7,0,0,0,0,0,0
394953411,1,1874,1874,27875,0,0,0,0,0,0,0.0702780269058296,-0.1760076768354006,27875,0.575200612259704,2,1874,0,0,0,0,0,0
394953416,1,133,133,46787,0,0,0,0,0,0,0.5291427105819992,0.01716520331054336,46787,0.791655965449055,6,133,0,0,0,0,0,0
394953417,1,16,16,15441,0,0,0,0,0,0,0.06405025581244737,0.04404898336414048,15441,0.71604103278968,8,16,0,0,0,0,0,0
394953421,0,0,0,105,0,0,0,0,0,0,0,9.333333333333307e-4,105,2.46362948154646,5,0,0,0,0,0,0,0
394953427,1,707,707,20208,0,0,0,0,0,0,0.04805027711797308,-0.04531252136752137,20208,0.852525773856038,4,707,0,0,0,0,0,0
394953428,1,17,17,7964,0,0,0,0,0,0,0.01167754897036665,0.04452294303797468,7964,1.54686211460246,8,17,0,0,0,0,0,0
394954611,1,7,7,844,0,0,0,0,0,0,0.35071090047393366,-0.25685714285714284,844,0.93229907744806,1,7,0,0,0,0,0,0
394958608,0,0,0,131,0,0,0,0,0,0,0,NaN,131,0.585178521634958,NA,0,0,0,0,0,0,0
394958609,1,6,6,783,0,0,0,0,0,0,0.10472541507024266,-0.267575,783,7.11560901154199,1,6,0,0,0,0,0,0
394961701,0,0,0,456,0,0,0,0,0,0,0,0.0634,456,0.585178521634958,9,0,0,0,0,0,0,0
394963615,1,14,14,2448,0,0,0,0,0,0,0.02165032679738562,-0.011678504672897197,2448,1.06737278504012,5,14,0,0,0,0,0,0
394968516,0,0,0,629,0,0,0,0,0,0,0.19395866454689983,0.03834736842105264,629,4.13906545818961,8,0,0,0,0,0,0,0
394968520,0,0,0,3,0,0,0,0,0,0,0,NaN,3,0.441491853456719,NA,0,0,0,0,0,0,0
394974180,1,215,215,1338,0,0,0,0,0,0,0.24813153961136025,-0.4633111111111111,1338,0.815103364375807,1,215,0,0,0,0,0,0
395014643,1,62,62,715,0,0,0,0,0,0,0.16643356643356644,-0.07462388059701493,715,1.16136117529032,3,62,0,0,0,0,0,0
395071729,1,8,8,24,0,0,0,0,0,0,0,-0.084,24,2.64966031352843,3,8,0,0,0,0,0,0
395075332,1,12,12,528,0,0,0,0,0,0,0,0.2228230769230769,528,2.32387660718707,10,12,0,0,0,0,0,0
395086367,0,0,0,29,0,0,0,0,0,0,0.10344827586206896,NaN,29,0.868023184800439,NA,0,0,0,0,0,0,0
395104294,1,19,19,524,0,0,0,0,0,0,0.10687022900763359,0.024381132075471698,524,0.843410660494714,6,19,0,0,0,0,0,0
395113499,1,3,3,22500,0,0,0,0,0,0,0.0016888888888888889,0.03475,22500,1.54395551689196,7,3,0,0,0,0,0,0
395122317,1,330,330,11573,0,0,0,0,0,0,0.019268988162101444,-0.09314118653736451,11573,7.11560901154199,2,330,0,0,0,0,0,0
395196850,1,63,65,7227,1,0,2,0,1,2,0.16770444167704443,0.12397784431137725,7227,0.653704456957282,10,65,1,0,2,0,1,2
395196852,0,0,8,1097,1,0,8,0,1,8,0.032816773017319965,0.0362,1097,0.492430386873954,7,8,1,0,8,0,1,8
395196853,1,1,1,485,0,0,0,0,0,0,0.12577319587628866,0.04631379310344828,485,0.708754949859096,8,1,0,0,0,0,0,0
395196855,1,14,14,1207,0,0,0,0,0,0,0.00579950289975145,-0.044131578947368424,1207,0.368062392283773,4,14,0,0,0,0,0,0
395196857,1,47,47,4105,0,0,0,0,0,0,0.00925700365408039,0.028371385542168677,4105,0.386353330581485,7,47,0,0,0,0,0,0
395196859,1,1,1,2299,0,0,0,0,0,0,0.02827316224445411,0.02660412371134021,2299,0.958043350904114,7,1,0,0,0,0,0,0
395196860,1,41,41,368,0,0,0,0,0,0,0,-0.043287096774193554,368,0.73485720752492,4,41,0,0,0,0,0,0
395196861,0,0,0,530,0,0,0,0,0,0,0,NaN,530,0.653704456957282,NA,0,0,0,0,0,0,0
395196862,1,100,100,3317,0,0,0,0,0,0,0,-0.1056638655462185,3317,0.368062392283773,2,100,0,0,0,0,0,0
395196863,1,6,6,393,0,0,0,0,0,0,0,0.002799999999999997,393,0.177043404160371,5,6,0,0,0,0,0,0
395196866,1,2,2,100,0,0,0,0,0,0,0.09,0.7754,100,0.884194921730423,10,2,0,0,0,0,0,0
395196867,1,114,114,953,0,0,0,0,0,0,0,-0.5495260869565217,953,0.44093414521714003,1,114,0,0,0,0,0,0
395196868,0,0,0,802,0,0,0,0,0,0,0.057356608478802994,NaN,802,0.584439303276601,NA,0,0,0,0,0,0,0
395196875,1,2,2,141,0,0,0,0,0,0,0.0070921985815602835,0.05872718446601941,141,0.460832890654313,9,2,0,0,0,0,0,0
395196879,1,3,3,263,0,0,0,0,0,0,0,-0.5242,263,0.795426328230431,1,3,0,0,0,0,0,0
395196880,0,0,0,3130,0,0,0,0,0,0,0.001597444089456869,0.024109523809523813,3130,0.340490852549975,6,0,0,0,0,0,0,0
395196881,1,2,2,1521,0,0,0,0,0,0,0.030243261012491782,-0.0585,1521,1.61672540086892,3,2,0,0,0,0,0,0
395196882,1,541,542,2854,0,1,0,1,1,1,0.03398738612473721,-0.07831441124780317,2854,0.248263989331844,3,542,0,1,0,1,1,1
395196884,1,276,276,4154,0,0,0,0,0,0,0.05151661049590756,-0.06532337662337663,4154,2.32387660718707,3,276,0,0,0,0,0,0
395196887,1,44,44,3132,0,0,0,0,0,0,0.005747126436781609,-0.05241428571428572,3132,0.795426328230431,4,44,0,0,0,0,0,0
395196889,0,0,0,2591,0,0,0,0,0,0,0.008490930142802007,0.0362,2591,0.498891543708523,7,0,0,0,0,0,0,0
395196890,0,0,0,10,0,0,0,0,0,0,0,NaN,10,0.386353330581485,NA,0,0,0,0,0,0,0
395196892,1,277,277,3511,0,0,0,0,0,0,0.00484192537738536,-0.2048706989247312,3511,0.585178521634958,1,277,0,0,0,0,0,0
395196893,1,7,7,2126,0,0,0,0,0,0,0.03715898400752587,0.028317435897435902,2126,0.533748160148487,7,7,0,0,0,0,0,0
395196895,1,23,23,680,0,0,0,0,0,0,0.047058823529411764,-0.0021663265306122487,680,4.17319365216044,5,23,0,0,0,0,0,0
395196896,0,0,0,362,0,0,0,0,0,0,0.04143646408839779,0.0362,362,0.831633236207102,7,0,0,0,0,0,0,0
395196897,1,7,7,1108,0,0,0,0,0,0,0.1164259927797834,-0.09477865168539326,1108,0.473890793421208,2,7,0,0,0,0,0,0
395196899,1,2,2,514,0,0,0,0,0,0,0,0.03221688311688312,514,1.34542622822711,7,2,0,0,0,0,0,0
395196902,0,0,0,429,0,0,0,0,0,0,0,0.0362,429,0.386353330581485,7,0,0,0,0,0,0,0
395196903,1,12,12,1255,0,0,0,0,0,0,0.16334661354581673,-0.009474324324324325,1255,0.884194921730423,5,12,0,0,0,0,0,0
395196909,1,4,4,585,0,0,0,0,0,0,0.505982905982906,-0.07842,585,0.468476168443526,3,4,0,0,0,0,0,0
395196910,0,0,0,240,0,0,0,0,0,0,0,0.0634,240,0.484389645326218,9,0,0,0,0,0,0,0
395196912,0,0,0,498,0,0,0,0,0,0,0,0.0634,498,0.815103364375807,9,2,0,1,0,2,1,2
395196913,1,5,5,35,0,0,0,0,0,0,0,-0.084,35,0.386353330581485,3,5,0,0,0,0,0,0
395196916,0,0,0,2439,0,0,0,0,0,0,0.009020090200902008,0.0362,2439,0.366406319860117,7,0,0,0,0,0,0,0
395196917,1,10,10,2387,0,0,0,0,0,0,0.0012568077084206116,-0.14113529411764705,2387,0.454858391443745,2,10,0,0,0,0,0,0
395196922,0,0,0,53,0,0,0,0,0,0,0,NaN,53,0.674347770515182,NA,0,0,0,0,0,0,0
395196927,1,7,7,393,0,0,0,0,0,0,0.002544529262086514,0.0521111111111111,393,1.84406586116656,9,7,0,0,0,0,0,0
395196928,1,94,94,3115,0,0,0,0,0,0,0,-0.01401688888888889,3115,1.39689927855109,5,94,0,0,0,0,0,0
395196929,1,8,8,4075,0,0,0,0,0,0,0.06969325153374233,0.05763039647577092,4075,0.593327659562165,9,8,0,0,0,0,0,0
395196930,1,10,10,2512,0,0,0,0,0,0,0.03105095541401274,-0.01575891472868217,2512,0.755499593283652,5,10,0,0,0,0,0,0
395196931,1,16,16,1801,0,0,0,0,0,0,0,-0.07532941176470588,1801,0.519881011362473,3,16,0,0,0,0,0,0
395196933,0,0,0,74,0,0,0,0,0,0,0,NaN,74,0.623170687579443,NA,0,0,0,0,0,0,0
395196936,1,256,256,1616,0,0,0,0,0,0,6.188118811881188e-4,-0.3604277777777778,1616,0.6340529423615,1,256,0,0,0,0,0,0
395196944,0,0,0,156,0,0,0,0,0,0,0,NaN,156,1.53328066748682,NA,0,0,0,0,0,0,0
395196945,0,0,0,205,0,0,0,0,0,0,0,0.059514285714285714,205,0.791409745371195,9,0,0,0,0,0,0,0
395196955,0,0,0,821,0,0,0,0,0,0,0,0.0362,821,0.707859625353596,7,0,0,0,0,0,0,0
395196958,0,0,0,279,0,0,0,0,0,0,0,0.0362,279,0.815356955912952,7,0,0,0,0,0,0,0
395196964,1,1,1,3137,0,0,0,0,0,0,0.01880777813197322,0.03605728155339806,3137,0.426814094423777,7,1,0,0,0,0,0,0
395196965,1,519,519,14254,0,0,0,0,0,0,0.023151396099340537,-0.15894924845269673,14254,0.473890793421208,2,519,0,0,0,0,0,0
395196979,0,0,0,286,0,0,0,0,0,0,0.08041958041958042,0.06143963963963964,286,0.557950266610631,9,0,0,0,0,0,0,0
395196980,1,210,210,2477,0,0,0,0,0,0,0,0.043810357142857144,2477,0.604435249173588,8,210,0,0,0,0,0,0
395196985,1,2,2,1060,0,0,0,0,0,0,0.13679245283018868,-0.2173649289099526,1060,0.44093414521714003,1,2,0,0,0,0,0,0
395196987,0,0,0,1148,0,0,0,0,0,0,0.013066202090592335,0.038042231075697215,1148,1.23160749894382,8,0,0,0,0,0,0,0
395196988,0,0,0,4393,0,0,0,0,0,0,0.03915319826997496,0.03569866342648846,4393,1.19580683841588,7,0,0,0,0,0,0,0
395196997,0,0,0,3695,0,0,0,0,0,0,0.031664411366711775,0.04956140350877193,3695,1.29420409095819,9,0,0,0,0,0,0,0
395197003,1,5,5,7608,0,0,0,0,0,0,0.0583596214511041,0.052950000000000004,7608,1.08063905856874,9,5,0,0,0,0,0,0
395197008,1,37,37,3564,0,0,0,0,0,0,0.06481481481481481,-0.08944683544303797,3564,0.426814094423777,2,37,0,0,0,0,0,0
395200101,0,0,0,219,0,0,0,0,0,0,0,0.0634,219,0.661645151611149,9,0,0,0,0,0,0,0
395372278,0,0,0,184,0,0,0,0,0,0,0,0.04164,184,2.97630368280488,8,0,0,0,0,0,0,0
395387940,1,5,5,11817,0,0,0,0,0,0,6.76990776000677e-4,0.052958024691358026,11817,1.67385568627475,9,5,0,0,0,0,0,0
395406648,0,0,0,19,0,0,0,0,0,0,0,NaN,19,0.883077975201553,NA,0,0,0,0,0,0,0
395427379,0,0,0,1039,0,0,0,0,0,0,0.20404234841193455,0.053266666666666664,1039,2.0329164427252,9,0,0,0,0,0,0,0
395431666,1,1,1,132,0,0,0,0,0,0,0,-0.2145,132,0.585178521634958,1,1,0,0,0,0,0,0
395442201,1,63,63,1251,0,0,0,0,0,0,7.993605115907274e-4,0.019025,1251,1.23601354305474,6,63,0,0,0,0,0,0
395443688,0,0,0,70,0,0,0,0,0,0,0,0.0634,70,4.13906545818961,9,0,0,0,0,0,0,0
395477776,0,0,0,35,0,0,0,0,0,0,0,NaN,35,2.19712813484678,NA,0,0,0,0,0,0,0
395481205,0,0,0,10,0,0,0,0,0,0,0,NaN,10,2.63498533987775,NA,0,0,0,0,0,0,0
395501322,0,0,0,3323,0,0,0,0,0,0,0.014444778814324405,NaN,3323,0.795426328230431,NA,0,0,0,0,0,0,0
395508906,0,0,0,88,0,0,0,0,0,0,0,NaN,88,1.34542622822711,NA,0,0,0,0,0,0,0
395508907,0,0,0,311,0,0,0,0,0,0,0,NaN,311,1.34542622822711,NA,0,0,0,0,0,0,0
395521600,1,2,2,135,0,0,0,0,0,0,0,-0.8804,135,0.425310714069844,NA,2,0,0,0,0,0,0
395553370,0,0,0,286,0,0,0,0,0,0,0,-0.06437272727272728,286,0.843410660494714,3,0,0,0,0,0,0,0
395555610,1,12,12,1305,0,0,0,0,0,0,0.03218390804597701,0.05450979020979021,1305,1.23160749894382,9,12,0,0,0,0,0,0
395569611,0,0,0,157,0,0,0,0,0,0,0.40764331210191085,NaN,157,1.75373604654617,NA,0,0,0,0,0,0,0
395572111,0,0,0,364,0,0,0,0,0,0,0.17857142857142858,NaN,364,0.795426328230431,NA,0,0,0,0,0,0,0
395634638,1,240,240,18184,0,0,0,0,0,0,0.002034755829300484,0.025317235494880543,18184,0.859180224673894,7,240,0,0,0,0,0,0
395650786,0,0,0,685,0,0,0,0,0,0,0,NaN,685,3.88323717012122,NA,0,0,0,0,0,0,0
395665340,1,1,1,662,0,0,0,0,0,0,0.021148036253776436,0.011880769230769235,662,2.79436558862853,5,1,0,0,0,0,0,0
