totalfakebinary18_presurvey,pol_therm_media,pol_therm_media_w2,massmedia_trust,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight
NA,90,NA,4,NA,96,NA,1,1,5,0,4,1,0,0.898896029
NA,14,34,2,2,55,73,0,6,5,66,3,0,0,0.964232456
NA,31,31,2,2,74,63,0,7,4,99,4,0,0,0.878375502
NA,10,15,2,1,0,0,NA,5,5,90,4,1,0,0.740952062
NA,7,7,2,2,79,92,0,7,3,100,4,0,0,1.066633065
NA,84,90,3,3,52,91,1,1,5,6,4,0,1,0.914362713
NA,50,50,3,3,0,0,NA,4,1,1,2,1,1,0.610899165
NA,54,51,3,3,0,0,NA,4,5,0,4,0,1,0.889877439
NA,90,91,4,3,99,97,1,1,4,0,4,0,0,0.76871563
NA,47,41,3,2,22,9,1,3,4,3,3,0,0,0.794177109
NA,16,1,1,1,70,78,0,7,5,100,4,1,0,0.650830723
NA,69,50,3,3,80,84,1,4,1,3,4,0,0,0.7909966
NA,0,2,1,1,93,88,0,7,2,100,4,0,0,0.937815785
NA,90,82,3,3,84,86,1,2,5,0,4,1,0,0.656385414
NA,85,50,3,3,0,0,NA,5,4,3,1,0,1,0.826329087
NA,41,41,3,3,15,19,1,4,3,47,3,0,0,0.756263673
NA,19,60,3,3,-23,3,0,2,1,8,2,0,1,0.518136182
NA,2,31,2,2,87,78,0,6,3,100,3,1,0,0.94646499
NA,70,77,3,3,0,0,0,5,1,53,1,0,1,0.89016345
NA,NA,19,2,1,77,86,0,7,3,92,4,0,0,0.955160472
NA,1,40,2,2,83,60,0,7,2,100,4,0,0,1.014906931
NA,NA,NA,1,2,NA,NA,1,7,1,NA,2,1,0,0.843905912
NA,79,80,3,3,80,89,1,4,5,0,3,0,1,0.925225015
NA,35,13,2,2,43,14,0,6,5,74,4,0,1,1.057211478
NA,56,59,3,3,91,91,1,2,2,0,4,0,1,0.878504529
NA,62,35,3,2,90,71,1,1,3,0,4,0,0,0.76871563
NA,9,27,2,2,85,54,0,6,4,78,4,0,1,1.044799631
NA,50,55,3,3,0,0,NA,4,3,16,4,0,0,0.750905073
NA,48,NA,3,NA,0,NA,NA,3,4,1,1,0,1,0.890535138
NA,91,89,3,3,92,93,1,1,5,0,3,0,1,0.878880886
NA,61,70,2,2,35,41,1,1,1,9,2,0,1,0.811925433
NA,30,NA,2,NA,75,NA,0,6,4,90,4,0,1,1.055002221
NA,49,NA,2,NA,0,NA,NA,4,1,52,2,1,0,0.932810777
NA,8,5,2,2,0,0,NA,6,5,86,4,0,0,0.49196877
NA,75,69,3,3,47,29,1,1,5,1,4,0,0,0.528709657
NA,20,0,2,1,40,15,0,6,5,90,4,1,0,1.138731804
NA,81,70,4,3,1,1,1,4,2,25,4,0,0,0.493084918
NA,95,68,3,3,85,82,1,1,3,1,4,0,1,0.862565331
NA,76,70,3,3,24,33,1,2,5,19,4,0,1,0.92329157
NA,25,19,2,2,52,75,0,7,5,88,3,0,1,0.903788254
NA,8,21,2,2,41,38,0,6,5,82,3,0,1,1.016821451
NA,16,2,1,2,78,74,0,7,4,98,4,0,0,1.014906931
NA,52,48,2,3,64,32,1,4,1,0,1,1,0,0.964969637
NA,71,65,3,3,60,73,1,1,5,2,4,1,1,0.993907645
0,81,81,3,3,70,85,1,3,5,3,4,1,0,0.919896677
NA,2,7,1,1,95,90,0,7,4,95,4,0,0,0.955160472
NA,40,76,3,3,58,57,1,1,5,1,3,0,1,0.850822173
NA,7,41,3,3,97,52,0,6,1,95,2,0,1,0.949754418
NA,17,0,1,2,60,50,0,7,2,100,4,0,0,1.066633065
NA,85,89,4,4,77,81,1,2,5,3,3,0,1,0.925225015
NA,3,2,2,1,82,62,0,6,2,86,4,0,0,0.88878483
NA,34,27,3,3,8,15,1,4,3,30,3,0,0,0.756263673
NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,2,0,0,0.855716833
NA,78,63,3,3,25,12,1,4,1,34,3,1,1,0.857968103
NA,6,NA,1,NA,34,NA,0,6,3,96,3,0,0,0.844407653
NA,74,57,3,3,0,0,NA,3,4,49,4,0,0,0.750905073
NA,30,18,2,2,51,80,0,4,5,94,4,0,0,1.219719034
NA,37,23,2,2,51,47,0,7,3,93,2,0,1,0.949754418
NA,96,95,4,3,59,60,1,4,5,NA,4,0,0,0.888201936
NA,41,29,2,2,35,44,0,6,5,69,4,0,1,1.055002221
NA,8,2,2,2,0,0,NA,4,3,70,4,0,0,0.844407653
NA,NA,35,2,2,NA,79,0,4,2,100,2,0,0,0.802360669
NA,NA,NA,2,NA,0,NA,NA,4,1,NA,2,0,0,0.802360669
NA,37,NA,3,NA,0,NA,NA,4,2,15,2,0,1,0.600739602
NA,75,61,3,3,0,0,NA,4,5,1,1,0,1,0.869902116
NA,19,36,2,3,69,99,1,7,1,3,3,1,0,0.847822266
NA,89,NA,3,NA,83,NA,1,1,5,2,1,1,1,0.624798108
NA,100,84,3,3,50,77,1,3,3,NA,4,0,1,0.914362713
NA,34,5,1,2,0,0,NA,5,3,NA,3,0,1,1.004245306
NA,8,21,2,3,88,37,1,4,1,2,3,0,1,0.949046979
NA,60,59,3,4,79,82,1,2,2,1,2,0,0,0.894727256
NA,15,20,2,2,33,42,1,1,3,1,3,0,1,0.576518391
NA,76,87,4,3,61,50,1,2,5,40,4,0,0,0.848145069
NA,74,72,3,3,80,60,1,1,3,3,4,0,0,0.813321963
NA,41,NA,2,NA,8,NA,1,2,1,0,1,1,0,1.058244908
NA,6,3,2,2,0,NA,NA,4,0,0,2,0,0,0.868477497
NA,72,72,4,3,68,62,1,4,3,NA,4,0,1,0.92290621
NA,81,85,3,3,-14,33,1,6,0,97,4,0,0,0.759803792
NA,36,44,3,3,0,0,NA,4,4,38,3,0,1,0.850822173
NA,78,62,3,3,64,57,1,2,4,3,4,0,0,0.888201936
NA,5,5,1,2,74,85,0,6,5,95,4,0,0,0.844407653
NA,69,56,3,2,91,93,0,1,2,99,2,0,0,0.925217391
NA,91,86,4,4,78,91,1,2,4,0,4,0,0,0.907176171
NA,10,41,2,1,0,0,NA,4,5,80,4,0,0,1.083893238
NA,1,NA,1,NA,76,NA,0,7,4,100,3,0,1,1.016821451
NA,56,49,3,3,41,41,0,6,3,49,3,0,0,0.810266114
NA,92,87,3,4,82,81,1,3,5,1,3,0,0,0.820735153
NA,16,5,2,2,0,0,NA,4,5,85,3,1,1,0.611600898
NA,100,96,4,4,97,93,1,1,5,4,4,0,1,0.92290621
NA,9,NA,2,NA,60,NA,0,7,2,100,4,0,0,0.920393544
NA,12,41,3,3,85,88,0,6,3,100,4,1,0,0.862861636
NA,80,85,3,4,70,75,1,1,5,2,4,0,0,0.7892061
NA,71,69,3,3,78,76,1,2,4,7,4,0,0,0.738988461
NA,4,1,2,1,58,-2,0,7,4,98,4,0,0,1.014906931
NA,1,1,2,1,95,89,0,7,4,100,3,0,0,0.785173092
NA,13,17,1,1,83,78,0,4,2,98,3,0,0,0.864147231
NA,72,82,4,3,0,0,NA,3,1,60,1,0,0,1.111290595
NA,29,3,2,3,44,-2,1,3,2,37,3,0,0,0.785173092
NA,1,3,1,1,70,50,0,7,5,94,3,0,1,1.057211478
NA,28,18,2,2,70,32,0,7,5,84,3,0,0,0.918200701
NA,29,14,2,2,69,NA,1,1,3,0,2,0,0,0.949065768
NA,2,20,2,2,99,97,0,7,2,100,2,0,1,1.074571751
NA,78,49,3,2,94,71,1,4,2,2,3,1,0,0.839695575
NA,91,83,3,4,90,75,1,2,5,0,3,0,1,0.924838848
NA,NA,1,1,1,79,79,0,7,5,99,2,0,0,1.207576015
NA,NA,NA,1,1,NA,NA,NA,4,0,NA,1,1,0,1.027987621
NA,52,41,3,3,53,99,1,4,2,39,2,1,0,0.960141004
NA,34,39,3,3,0,0,NA,3,5,26,4,0,0,0.528709657
NA,94,75,3,4,60,44,1,2,5,1,4,0,1,0.819701923
NA,30,71,3,2,75,64,0,6,3,100,4,0,0,0.955160472
NA,7,40,1,2,0,0,NA,5,4,94,4,0,0,0.878375502
NA,3,9,2,2,96,93,0,4,4,100,4,1,0,1.469505067
NA,49,NA,1,1,0,NA,NA,4,1,2,3,0,0,0.537272068
NA,70,71,3,3,59,69,1,1,5,5,2,0,1,0.870259064
NA,79,77,3,3,23,44,1,3,5,16,4,0,0,0.901197583
NA,42,49,2,2,53,74,0,7,5,99,4,0,0,0.920393544
NA,95,90,3,3,18,30,1,2,4,19,4,1,1,0.669305872
NA,5,1,1,2,88,74,0,6,2,100,3,0,0,0.844407653
NA,75,65,4,3,82,82,1,2,5,6,4,1,0,0.98212987
NA,95,100,4,3,97,100,1,1,1,0,3,1,0,0.947004739
NA,2,17,1,2,45,58,0,7,3,72,4,0,0,0.460664514
NA,87,85,3,3,59,68,1,2,5,0,4,0,1,0.862565331
NA,100,89,4,4,70,66,1,2,5,2,4,0,1,0.862565331
NA,94,79,4,4,83,78,1,4,3,0,4,0,0,0.888201936
NA,90,NA,3,NA,91,NA,1,4,4,0,4,0,0,0.907176171
NA,3,10,2,2,65,63,0,6,3,75,4,0,1,1.057211478
NA,13,19,2,2,42,80,0,7,5,96,4,0,1,1.057211478
NA,31,2,3,4,0,0,NA,1,4,0,4,1,0,0.62123233
NA,47,36,3,2,32,43,1,3,3,4,2,0,1,0.852056977
NA,62,73,3,3,NA,NA,NA,4,0,38,1,0,0,0.828315088
NA,99,97,4,3,100,98,1,2,3,2,4,1,0,0.996568021
NA,75,85,3,3,74,66,1,1,4,1,3,0,1,0.903788254
NA,90,100,4,4,91,88,1,2,4,0,4,0,1,0.925225015
NA,15,15,2,2,60,71,0,6,5,99,4,0,0,0.901789007
NA,78,88,3,3,81,72,1,2,5,1,3,0,1,0.925225015
NA,33,26,2,2,25,49,0,5,3,64,3,0,0,0.907469147
NA,15,1,2,1,-15,20,1,2,4,69,3,0,1,1.057211478
NA,52,50,3,3,20,5,1,1,5,10,3,0,1,1.050161563
NA,63,66,3,3,56,56,1,2,5,2,4,0,0,0.777825417
NA,5,1,1,2,24,56,0,7,5,90,4,0,0,1.051754649
NA,75,58,4,4,70,84,1,2,5,0,2,0,1,0.852056977
NA,95,94,3,3,97,98,1,1,5,0,4,0,1,0.829415931
NA,51,26,2,2,69,38,1,4,5,1,3,0,0,0.784950812
NA,71,80,3,3,85,65,1,1,5,2,4,0,0,0.848145069
NA,4,4,1,2,49,57,0,7,5,100,4,0,0,0.969135818
NA,3,19,2,2,88,84,0,7,4,97,4,0,1,0.936635162
NA,2,35,3,3,NA,50,1,2,2,0,1,1,1,0.985436616
NA,66,70,3,4,79,86,1,1,5,1,2,0,0,0.893195306
NA,50,NA,2,1,93,NA,0,7,0,100,3,0,0,0.918460714
NA,82,68,3,2,46,25,0,5,4,40,2,0,1,0.940417963
NA,10,NA,1,NA,34,NA,0,6,3,88,2,0,1,1.02117312
NA,100,90,4,4,5,-4,0,7,3,93,2,0,1,1.074571751
NA,100,95,4,3,50,30,1,2,4,30,4,0,0,0.805487974
NA,1,5,1,1,59,46,0,7,5,96,4,0,0,0.931300814
NA,31,42,2,2,0,0,NA,5,4,0,4,0,0,0.786825429
NA,100,97,4,4,80,83,1,2,5,0,4,0,0,0.805487974
NA,94,90,4,4,97,100,1,1,2,0,4,0,0,0.777825417
NA,4,NA,2,1,NA,NA,NA,7,0,NA,2,1,0,2.403675882
NA,50,62,3,3,34,30,0,7,2,83,4,0,0,0.878375502
NA,60,34,3,2,84,-5,0,7,4,100,3,0,1,1.057211478
NA,3,0,1,1,80,70,0,7,4,100,4,0,0,1.014906931
NA,31,47,3,3,43,34,0,5,5,56,3,0,1,0.640948746
NA,0,0,1,2,59,67,0,6,3,100,4,0,0,0.955160472
NA,3,3,1,1,91,73,0,4,4,100,3,0,0,0.947813419
NA,20,8,3,2,-3,0,0,4,5,31,4,0,1,0.576759117
NA,80,71,3,4,63,88,1,4,5,0,4,0,0,0.848145069
NA,62,70,3,3,51,53,1,3,2,1,3,0,1,0.925225015
NA,86,70,3,3,-21,-2,0,4,4,19,4,0,0,0.907176171
NA,60,75,3,4,30,60,1,1,5,0,3,0,0,0.511623091
NA,31,NA,1,NA,0,NA,NA,5,2,42,4,0,0,0.886157588
NA,0,0,1,1,75,61,0,6,5,100,3,0,1,1.057211478
NA,9,1,2,2,51,67,0,6,1,93,3,0,1,1.004245306
NA,41,20,3,2,72,86,0,6,3,92,3,0,1,0.903788254
NA,75,90,3,3,70,65,1,2,5,0,3,0,1,0.878871349
NA,16,44,2,2,42,59,0,4,2,80,3,0,1,1.004245306
NA,95,91,4,3,88,98,1,1,5,2,3,0,1,0.925225015
NA,72,82,3,3,82,98,1,1,3,0,2,0,1,0.893685829
NA,18,17,2,2,92,64,0,7,3,94,4,0,0,0.969135818
NA,86,81,4,4,63,69,1,1,4,1,3,0,1,0.992312137
NA,20,20,2,2,71,70,0,7,4,90,4,0,0,0.901789007
NA,4,1,1,1,51,64,0,6,5,100,4,0,0,0.914545967
NA,43,30,3,3,48,58,1,2,5,14,1,1,1,1.001869838
NA,96,75,3,3,-28,-31,0,4,5,1,4,0,0,0.815033537
NA,21,NA,2,NA,36,NA,0,6,4,84,3,0,0,0.997375964
NA,1,6,1,1,61,65,0,6,2,96,4,0,0,0.931300814
NA,5,16,2,2,57,44,0,5,5,75,3,0,1,1.133868803
NA,19,20,1,1,53,55,1,2,2,6,3,0,0,0.852636109
NA,2,2,1,1,81,85,0,7,5,100,3,0,0,0.844407653
NA,4,1,2,2,86,80,0,6,5,99,3,0,0,0.907469147
NA,6,21,2,2,50,56,0,4,5,80,3,0,0,0.964232456
NA,10,40,2,3,75,75,0,7,4,95,3,0,0,0.517077275
NA,69,7,4,1,-63,18,0,3,3,36,3,0,0,1.280866677
NA,40,NA,3,NA,30,NA,1,2,5,0,3,0,0,0.794177109
NA,85,76,4,3,98,100,1,1,4,1,3,0,1,0.878871349
NA,40,20,2,3,0,0,NA,4,5,2,3,0,0,0.784950812
NA,17,10,2,2,-48,2,0,6,1,79,3,0,1,1.004245306
NA,86,65,3,3,1,1,1,6,1,84,4,0,0,1.219719034
NA,22,19,2,2,41,17,0,5,3,40,4,0,1,0.80254565
NA,3,9,1,1,0,0,NA,6,5,53,2,0,1,0.542494897
NA,19,NA,1,NA,NA,NA,NA,3,1,1,4,0,1,0.901899606
NA,50,75,3,4,65,85,1,2,3,5,3,0,1,0.925225015
NA,7,48,3,3,77,43,1,2,5,6,2,0,1,0.915805222
NA,94,88,3,3,72,85,1,1,4,6,3,0,1,0.914362713
NA,5,43,1,2,94,38,0,6,1,90,3,0,0,0.864147231
NA,19,41,2,2,18,-1,0,3,3,49,4,0,0,0.521085442
NA,86,NA,4,NA,97,NA,1,2,5,3,4,0,1,0.925225015
NA,75,81,3,3,69,88,1,2,5,2,4,0,1,0.872701801
NA,0,2,2,1,0,0,NA,6,5,92,4,1,1,1.067952361
NA,93,90,4,4,86,100,1,2,5,0,4,0,1,0.872701801
NA,79,98,4,4,76,62,1,3,5,NA,2,0,1,0.940417963
NA,92,78,4,4,78,51,1,4,5,3,4,0,0,0.779963024
NA,41,15,2,2,4,11,1,2,2,28,2,0,1,0.893685829
NA,39,NA,2,NA,0,NA,NA,4,4,40,3,1,1,0.958385731
NA,46,NA,2,NA,15,NA,0,5,3,86,4,0,0,0.88878483
NA,100,89,4,4,0,13,1,4,5,31,4,0,1,0.862565331
NA,88,80,4,3,75,65,1,1,5,0,3,0,1,1.028196687
NA,NA,31,2,2,NA,79,0,7,5,89,4,0,0,0.969135818
NA,4,2,2,2,56,71,0,7,5,100,4,0,0,1.029756452
NA,2,3,1,1,67,55,0,7,5,88,4,0,1,0.99719565
NA,59,69,4,4,27,47,1,4,1,14,4,0,1,0.92329157
NA,50,NA,3,NA,74,NA,1,1,5,1,3,0,1,0.878871349
NA,98,94,4,4,-13,-3,1,1,1,88,2,0,1,0.963694012
NA,99,74,3,4,79,72,1,2,4,1,3,0,1,0.878871349
NA,51,60,3,3,69,88,1,4,5,3,3,0,1,0.900423073
NA,50,80,3,3,50,49,1,1,4,0,3,0,0,0.756263673
NA,29,30,2,2,67,56,0,6,5,70,4,0,1,0.985613179
NA,80,79,3,4,91,87,1,3,5,1,1,0,1,1.008604774
NA,13,11,1,1,68,55,0,6,4,100,3,0,0,0.918200701
NA,14,13,2,2,72,71,0,7,5,92,3,0,0,0.864147231
NA,29,20,1,2,89,87,0,6,4,100,4,0,1,1.003826157
NA,NA,NA,2,2,NA,NA,1,4,1,NA,2,0,1,0.963694012
NA,88,63,3,3,85,55,1,3,3,1,3,0,1,0.925225015
NA,96,95,4,3,78,70,1,2,4,3,4,0,0,0.777825417
NA,1,2,1,2,90,90,0,7,3,100,4,0,0,0.955160472
NA,32,51,2,2,25,30,0,6,2,88,3,0,0,0.918200701
NA,62,82,3,3,63,70,1,3,2,1,3,0,0,0.756263673
NA,90,57,3,3,64,69,1,1,4,0,4,0,1,0.914362713
NA,0,3,1,1,68,60,0,4,5,100,4,0,0,0.969135818
NA,79,74,3,3,49,21,1,2,3,39,4,1,0,0.755138576
NA,41,30,2,2,73,46,0,6,5,63,4,0,1,0.575553862
NA,73,73,3,3,11,47,0,7,2,90,3,0,0,0.687405271
NA,99,98,4,3,98,97,1,2,5,0,4,0,0,0.848145069
NA,70,60,3,3,60,55,1,1,5,0,4,0,1,0.878504529
NA,81,82,3,3,NA,70,1,2,5,NA,4,0,1,0.829415931
NA,19,40,3,2,0,0,NA,4,5,19,2,0,1,0.499880116
NA,1,10,2,2,39,66,0,6,5,97,4,0,1,1.133868803
NA,93,70,4,3,45,40,1,1,5,1,4,0,1,0.844511932
NA,71,79,4,4,41,13,0,2,2,100,2,0,0,0.879240618
NA,60,61,3,3,29,29,1,4,2,61,3,0,0,0.756263673
NA,41,5,2,1,2,-74,0,4,2,39,2,1,1,0.953054535
NA,25,60,3,3,74,75,0,4,5,75,4,0,0,0.920393544
NA,31,26,2,2,62,78,0,6,5,81,4,0,0,1.000851606
NA,3,2,1,1,64,75,0,7,5,95,4,0,0,0.931300814
NA,10,27,2,2,95,72,0,7,2,96,4,0,0,0.920393544
NA,0,0,2,2,51,65,0,6,5,95,3,0,0,0.907469147
NA,4,31,2,2,66,31,0,6,5,85,4,0,1,0.964984401
NA,90,90,4,4,95,61,1,1,5,4,4,0,0,0.7892061
NA,50,50,3,3,44,62,1,5,5,32,3,1,1,1.049086634
NA,7,6,2,2,84,64,0,6,2,95,4,0,1,1.133868803
NA,3,3,1,1,70,46,0,7,2,99,2,0,0,0.879240618
NA,1,11,2,2,29,70,0,7,4,95,4,0,1,1.057211478
NA,3,NA,2,NA,98,NA,0,7,1,100,4,0,0,0.969135818
NA,70,70,4,3,30,19,1,3,5,5,4,0,1,0.92290621
NA,31,NA,2,NA,59,NA,0,7,5,69,3,0,1,1.004245306
NA,30,49,3,3,35,52,0,5,5,69,4,0,0,0.901789007
NA,91,NA,4,NA,30,NA,1,1,5,0,2,0,1,0.926658118
NA,39,60,3,3,NA,0,NA,4,1,32,3,0,0,0.785173092
NA,40,37,3,3,70,70,1,1,5,0,1,1,1,1.042547517
NA,5,NA,2,NA,87,NA,0,7,2,100,4,0,1,1.003826157
NA,93,88,4,3,79,59,1,2,5,12,4,0,1,0.92290621
NA,NA,58,1,3,NA,-5,1,4,0,NA,2,0,0,0.790949236
NA,1,NA,2,NA,-18,NA,1,4,3,66,1,0,1,0.869539039
NA,47,43,2,2,52,35,0,6,5,98,4,0,0,0.759803792
NA,89,69,3,4,72,99,1,2,4,3,3,0,0,0.813321963
NA,23,28,2,3,94,95,0,6,1,99,3,0,0,0.918460714
NA,62,2,3,3,0,0,NA,1,3,1,4,0,1,0.576518391
NA,11,5,2,1,59,49,0,4,3,95,3,0,0,0.998749814
NA,9,25,2,1,78,61,0,5,4,100,3,0,0,0.785173092
NA,75,75,4,3,84,91,1,4,3,2,3,0,0,0.820735153
NA,88,17,3,1,97,96,1,1,5,1,4,0,1,0.80254565
NA,77,36,2,3,0,0,NA,3,5,1,3,0,1,0.858508568
NA,32,NA,2,NA,18,NA,1,6,3,61,4,0,0,0.794177109
NA,59,70,3,3,70,61,0,4,2,94,1,0,1,1.017572973
NA,87,72,4,4,32,61,1,2,3,2,4,0,1,0.547634887
NA,100,80,3,4,54,41,1,4,5,7,4,0,1,0.819701923
NA,46,31,3,2,24,16,0,3,5,36,3,0,1,0.605641305
NA,2,NA,1,NA,96,NA,0,6,4,100,3,0,1,1.105708953
NA,93,70,4,4,59,53,1,2,5,2,2,0,1,0.963694012
NA,18,NA,2,2,0,0,NA,5,5,41,3,0,1,0.640948746
NA,81,95,3,3,68,42,1,4,1,9,4,1,1,0.884942082
NA,71,NA,2,NA,85,NA,1,1,4,6,4,0,0,0.848145069
NA,0,4,1,1,27,23,0,6,4,83,4,0,0,0.969135818
NA,NA,10,1,2,64,87,0,6,3,87,3,0,1,1.11015313
NA,48,55,3,3,25,42,0,3,1,93,3,0,0,0.984830895
NA,81,74,4,3,0,0,NA,4,1,0,4,0,0,0.803568893
NA,66,80,3,3,70,57,1,1,5,0,3,0,1,0.850822173
NA,0,5,2,1,85,33,0,7,5,3,4,0,0,1.014906931
NA,46,61,2,2,0,0,NA,4,3,6,3,0,0,0.794477911
NA,47,89,3,3,56,22,1,1,1,42,3,0,0,0.803796446
NA,33,58,2,3,48,17,1,1,1,6,3,0,1,0.547863552
NA,0,0,2,1,100,90,0,7,5,100,3,0,1,1.028871455
NA,9,13,2,3,11,17,1,1,4,0,2,0,1,0.83118332
NA,20,21,2,1,72,58,0,7,4,100,3,0,0,0.929345078
NA,7,4,2,2,56,60,0,5,2,100,2,0,1,0.973605773
NA,11,18,2,2,70,52,0,6,5,85,4,0,0,0.88878483
NA,80,71,4,4,70,90,1,1,5,0,4,0,1,0.844511932
NA,50,64,3,3,18,43,1,2,1,3,2,1,0,0.878168999
NA,41,19,2,3,10,14,0,5,4,14,3,0,1,0.530378488
NA,73,93,3,3,59,54,1,1,3,9,4,1,1,0.73605
NA,44,48,2,2,39,49,0,6,5,37,4,0,1,0.500284269
NA,26,31,2,2,83,63,0,6,5,99,3,1,0,0.872117012
NA,1,4,1,1,86,83,0,6,3,100,4,0,0,0.955160472
NA,38,41,2,2,0,NA,NA,4,4,60,3,0,0,0.738741618
NA,50,53,3,3,95,36,1,2,5,1,2,0,1,0.852056977
NA,64,83,3,4,39,46,1,2,4,13,4,0,1,0.844511932
NA,9,16,1,2,66,73,0,4,1,95,2,0,0,0.879240618
NA,97,86,4,3,93,NA,1,4,5,0,4,0,1,0.92290621
NA,5,20,2,2,81,81,0,7,3,100,3,0,1,1.11015313
NA,39,31,2,2,0,0,NA,4,3,2,3,0,0,0.803796446
NA,85,91,4,3,99,96,1,2,2,0,3,1,1,0.884942082
NA,60,39,3,3,64,48,0,7,3,99,4,0,0,0.878375502
NA,11,10,2,2,25,40,0,6,4,80,2,0,1,0.518136182
NA,55,NA,2,NA,0,NA,NA,3,4,10,4,0,0,0.835914461
NA,93,76,3,2,71,71,1,2,5,1,4,0,1,0.829415931
NA,66,41,3,3,27,35,0,5,5,57,3,0,1,1.199970645
NA,6,35,2,2,65,78,0,7,2,98,4,0,1,0.964984401
NA,41,55,3,2,72,59,0,6,3,71,2,0,0,0.925217391
NA,30,66,2,2,80,11,0,6,2,95,3,0,0,0.864147231
NA,35,80,2,3,60,72,1,3,2,0,3,0,1,0.878871349
NA,70,72,3,3,0,0,0,4,2,58,3,0,0,0.804096246
NA,97,80,4,3,71,45,1,2,4,8,4,0,0,0.848145069
NA,16,14,2,2,60,60,0,7,3,64,2,0,1,0.949754418
NA,19,3,1,2,0,0,NA,5,5,97,3,0,1,1.057211478
NA,98,NA,4,NA,95,NA,1,1,3,5,2,0,0,0.821391691
NA,13,5,2,2,53,75,0,6,4,61,3,0,0,0.501063979
NA,60,70,3,3,78,67,1,2,3,0,3,0,1,0.925225015
NA,NA,91,3,3,94,35,1,1,3,5,2,1,1,0.957286107
NA,69,59,3,2,58,50,1,3,3,2,3,0,0,0.471433393
NA,20,16,2,2,56,29,0,7,3,88,4,0,0,0.969135818
NA,63,11,2,2,0,0,NA,6,5,84,3,0,1,0.576518391
NA,50,50,3,3,51,50,1,1,5,1,3,0,1,0.530378488
NA,30,6,2,1,96,60,0,5,4,100,2,0,1,0.916290667
NA,61,NA,2,NA,65,NA,1,1,5,0,4,0,0,0.888201936
NA,4,25,2,2,73,38,0,4,5,99,4,0,0,1.014906931
NA,48,22,3,2,99,98,0,7,5,100,3,0,0,0.918460714
NA,19,NA,1,1,0,NA,NA,4,0,NA,2,0,0,0.802360669
NA,64,NA,3,NA,85,NA,1,2,3,4,3,0,1,0.925225015
NA,70,48,3,2,0,0,NA,2,4,0,3,0,1,0.618579332
NA,88,83,3,3,89,87,1,1,3,0,4,0,0,1.067444486
NA,4,7,1,2,47,54,0,4,4,44,2,0,0,0.591620768
NA,36,30,2,2,71,57,0,7,5,71,3,0,0,0.511623091
NA,81,82,3,3,73,65,1,1,4,5,3,1,1,0.873807327
NA,66,66,3,3,66,65,1,4,5,6,3,0,1,0.925225015
NA,85,94,3,4,78,89,1,4,1,2,4,0,0,0.800370431
NA,90,88,3,4,94,60,1,2,2,1,3,0,0,0.874061937
NA,2,9,1,2,73,65,0,4,3,98,4,0,1,1.055002221
NA,89,81,3,4,73,82,1,1,5,1,3,0,0,0.813321963
NA,83,85,3,3,94,90,1,2,4,0,4,0,1,0.878504529
NA,14,66,3,3,43,59,0,6,4,99,4,0,0,1.029756452
NA,29,26,2,2,53,56,0,6,5,76,4,0,0,0.920393544
NA,80,58,3,3,61,40,1,4,1,3,2,0,1,0.941365953
NA,98,100,3,4,80,98,1,4,2,6,3,1,0,0.925063359
NA,54,86,3,3,2,87,1,4,1,54,3,1,0,1.092104327
NA,19,26,2,2,0,0,NA,4,4,52,2,0,0,1.010739837
NA,80,70,3,3,13,18,1,2,2,69,2,1,0,1.733369476
NA,0,0,1,1,65,29,0,7,3,96,3,0,0,0.907469147
NA,0,1,1,1,1,57,0,4,1,1,4,0,0,0.998749814
NA,76,75,4,3,74,28,1,4,1,5,3,0,0,0.756263673
NA,87,83,3,3,65,61,1,1,3,NA,3,0,1,0.878504529
NA,38,41,2,2,25,0,0,6,4,44,3,0,1,1.11015313
NA,2,7,2,4,31,39,0,7,5,99,4,0,0,0.88878483
NA,3,NA,1,2,4,10,0,6,4,41,4,0,1,0.917031489
NA,70,NA,2,NA,NA,NA,NA,4,2,51,2,0,0,0.811869172
NA,51,57,3,2,0,1,1,4,3,53,3,0,1,0.603216795
NA,85,78,3,3,52,51,1,1,5,2,4,0,1,0.844511932
NA,7,6,1,2,0,0,NA,7,5,94,4,0,1,1.028871455
NA,90,88,4,4,62,73,1,2,4,0,4,0,1,0.819701923
NA,18,22,2,2,73,68,0,6,5,100,4,0,1,1.055002221
NA,0,1,1,1,60,50,0,7,5,100,3,0,1,1.057211478
NA,33,51,3,3,0,0,NA,2,3,0,3,0,0,0.471433393
NA,81,73,3,3,-58,-63,0,3,5,3,3,0,0,0.86188071
NA,52,43,3,4,0,0,NA,3,0,54,2,0,0,0.802360669
NA,94,100,4,4,0,0,NA,4,4,7,3,0,1,0.554724437
NA,91,16,2,2,66,-8,1,4,3,5,1,1,1,0.985436616
NA,44,45,2,2,NA,-49,0,4,0,NA,3,1,1,0.809230088
NA,7,NA,1,1,18,40,0,7,5,81,4,0,1,1.003826157
NA,5,1,1,1,95,77,0,7,5,100,4,0,0,1.066633065
NA,19,40,3,3,0,0,NA,4,5,5,3,0,1,0.925225015
NA,70,50,3,3,0,0,NA,6,5,0,4,0,1,0.526444862
