totalfakebinary18_pre,pol_therm_media,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary,vote_combined,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
1,84,64,4,1,1,0,1,1,4,3.200000048,3,80,84,1,1,5,0,2,0,0,0.84341066,0
NA,85,66,4,1,3,1,0,1,4,4,3,68,67,1,1,5,2,4,0,0,0.468476168,0
0,26,48,2,2,1,1,0,1,3,1.399999976,3,-1,16,1,5,3,40,1,0,1,1.468121365,0
0,47,31,2,2,2,0,1,1,4,3,2,62,39,1,2,1,1,2,1,1,0.439988122,0
0,52,54,3,1,4,0,1,1,4,3,3,87,72,1,1,4,0,2,0,1,0.327778981,0
0,91,60,3,1,3,0,0,1,4,4.800000191,3,97,88,1,4,5,0,1,1,1,0.510486657,1
0,95,84,4,1,3,0,1,1,4,4.599999905,4,67,79,1,1,5,6,4,0,0,1.537989694,0
0,90,81,3,1,1,0,0,1,4,3.799999952,3,50,80,1,2,5,0,4,0,1,0.319766734,1
0,76,59,3,3,3,0,1,1,4,3.400000095,3,33,0,1,1,5,14,3,0,1,0.432635156,0
0,73,63,3,1,1,0,0,1,4,3.799999952,3,58,56,1,2,5,2,4,0,0,0.585178522,1
0,67,62,3,1,2,0,0,1,4,1.799999952,3,39,63,1,4,2,0,4,0,0,0.25569664,1
0,85,95,4,1,4,0,1,1,4,2.799999952,4,100,79,1,1,2,0,2,0,1,0.327778981,0
0,90,90,3,1,1,1,0,1,4,1.399999976,3,75,75,1,2,5,0,3,0,1,0.455433712,0
0,52,52,3,1,4,0,1,1,4,1,3,78,55,1,2,4,0,3,0,1,0.27620208,0
NA,87,84,4,1,4,0,1,1,4,3,3,95,75,1,1,4,2,4,0,1,0.319766734,0
0,65,40,3,4,1,0,1,1,4,1.600000024,2,50,21,1,2,4,2,4,0,1,0.177043404,0
0,46,NA,3,1,3,0,0,0,0,NA,NA,62,NA,1,1,5,1,1,1,0,3.179754539,0
0,71,65,3,1,3,0,0,1,4,3.400000095,3,NA,81,1,1,4,NA,4,0,1,0.248263989,1
0,51,51,2,4,3,0,1,1,4,4.199999809,2,55,78,1,3,4,7,3,0,0,0.585178522,0
0,0,NA,4,1,3,0,0,0,0,NA,NA,84,NA,1,1,5,NA,4,0,1,0.243591318,0
0,59,52,3,1,3,1,0,1,3,4,3,10,13,1,1,5,3,1,1,0,0.661645152,0
0,91,5,4,1,4,0,1,1,4,4.800000191,4,90,55,1,1,2,2,2,0,1,0.38079812,0
0,28,32,2,2,3,1,0,0,2,3.400000095,2,50,77,1,2,2,18,1,0,0,0.868023185,0
1,54,56,3,3,3,0,0,1,3,3.200000048,3,-17,0,1,4,4,57,3,0,1,0.331011529,1
0,80,79,3,3,2,1,0,1,4,4.800000191,4,80,61,1,2,5,1,4,0,0,1.537989694,0
0,59,NA,3,3,4,0,0,0,0,NA,NA,47,NA,1,4,1,0,2,1,0,0.434309659,0
0,46,NA,3,4,4,0,1,1,4,3,4,11,8,1,3,3,46,1,1,0,7.115609012,0
0,70,78,3,1,3,0,1,1,4,5,3,68,69,1,1,4,2,2,0,1,0.327778981,0
0,80,82,3,1,3,0,1,1,4,2.599999905,3,70,52,1,2,3,6,3,1,0,1.299477156,0
NA,59,53,3,1,2,0,0,1,4,2,3,91,99,1,2,1,2,2,1,0,1.665651218,1
0,26,32,2,4,1,1,0,1,4,1.399999976,2,-13,-3,1,2,4,37,3,0,1,0.200745071,0
0,50,47,3,2,2,0,0,1,4,3,2,90,73,1,1,3,9,1,1,0,0.661645152,1
0,56,62,3,1,4,0,0,1,4,1.600000024,3,66,74,1,1,3,1,2,0,1,0.523934323,1
NA,57,74,3,2,3,1,0,1,4,4.599999905,3,28,18,1,1,5,9,1,0,0,1.014756919,0
0,50,40,2,2,1,0,1,1,4,3.400000095,3,50,50,1,4,2,1,2,0,1,0.327778981,0
0,31,27,2,3,1,1,0,1,4,3.200000048,2,-20,-16,1,4,3,71,4,0,0,0.707859625,0
0,34,34,2,1,3,0,0,1,4,1.799999952,2,36,15,1,1,5,2,4,0,1,0.325900634,1
NA,40,53,2,3,3,1,0,1,4,3.599999905,3,60,53,1,3,2,21,4,0,0,1.345426228,0
0,70,88,4,1,4,1,0,1,4,3.400000095,3,89,99,1,1,3,1,2,0,0,0.344068026,0
0,80,74,3,1,1,0,0,1,4,3.599999905,4,49,58,1,1,5,0,3,0,1,0.455433712,1
NA,64,60,3,1,3,1,0,1,4,4,3,69,64,1,2,5,0,1,0,1,0.663087531,0
NA,24,NA,2,3,2,0,0,0,0,NA,NA,18,NA,1,2,3,35,1,0,0,0.868023185,0
NA,1,1,2,1,4,0,0,1,4,4.599999905,1,3,0,1,2,5,0,4,0,1,0.331011529,1
0,31,26,2,1,2,0,1,1,4,2.200000048,2,95,100,1,4,2,0,4,0,0,1.345426228,0
0,72,75,3,1,1,1,0,1,3,1.600000024,4,53,58,1,2,5,3,2,1,1,0.661577007,0
NA,75,84,3,1,3,1,0,0,0,2,3,73,27,1,2,5,0,2,0,1,0.327778981,0
0,29,16,1,2,2,0,1,1,4,1,2,33,36,1,1,3,5,1,1,0,0.878049115,0
NA,56,70,3,1,3,1,0,1,4,4,3,78,67,1,1,5,0,2,0,1,0.523934323,0
NA,47,40,3,1,4,1,0,1,3,2.799999952,3,15,21,1,3,4,7,1,1,0,0.704601842,0
NA,44,NA,3,1,4,0,0,0,0,NA,NA,30,NA,1,4,2,33,2,0,0,0.539620129,0
0,52,47,3,2,3,1,0,0,1,1.799999952,3,19,1,1,4,2,90,4,0,0,0.498891544,0
NA,80,72,3,1,2,0,1,1,4,3.599999905,4,55,54,1,3,5,4,4,0,1,0.243591318,0
0,60,71,4,1,2,1,0,1,4,3,3,84,62,1,2,4,0,2,0,0,0.539620129,0
NA,51,70,3,1,2,0,0,1,4,4,4,95,75,1,2,3,1,2,1,1,0.567034265,1
0,54,58,3,2,4,0,0,1,4,3.400000095,4,75,80,1,1,5,0,2,0,1,0.634052942,1
0,100,100,4,1,1,0,1,1,4,3.400000095,4,100,100,1,2,5,0,3,0,0,0.468476168,0
NA,44,19,2,3,1,0,1,1,4,2.200000048,3,45,53,1,4,2,1,2,0,0,3.88323717,0
0,75,70,3,2,4,1,0,0,2,2.599999905,3,90,90,1,1,4,0,3,0,0,0.932299077,0
0,NA,NA,3,2,1,0,1,1,4,3,4,NA,NA,1,2,3,2,1,0,0,1.344130796,0
0,59,76,3,2,2,0,1,1,3,3.400000095,3,41,66,1,6,1,22,3,1,0,1.299477156,0
0,91,96,4,1,1,0,1,1,4,3,3,81,69,1,4,5,1,4,0,0,0.526429627,0
0,41,64,2,1,3,0,0,1,4,2.200000048,3,67,71,1,4,2,2,2,1,0,0.448024711,1
0,90,100,4,1,1,0,1,1,4,3.599999905,4,58,73,1,3,5,0,4,0,1,0.248263989,0
0,70,78,3,1,4,1,0,1,4,4.199999809,3,68,72,1,1,4,2,4,0,1,0.243591318,0
0,70,80,4,2,4,1,0,1,3,3.599999905,3,29,10,1,4,2,100,3,0,0,0.992827719,0
NA,13,5,2,1,4,0,1,1,4,1.799999952,1,100,100,1,1,2,0,2,1,1,0.439988122,0
0,91,50,3,4,4,1,0,1,4,5,3,97,87,1,1,3,1,4,1,0,1.130831308,0
NA,95,91,4,1,2,0,0,1,4,2.599999905,4,97,96,1,2,5,0,4,0,0,0.25569664,1
1,90,91,4,1,1,0,1,1,4,3,4,92,96,1,2,5,1,4,0,0,1.432776763,0
0,65,54,3,2,NA,0,1,1,4,2,3,57,49,1,4,5,6,4,0,1,0.243591318,0
0,46,70,3,1,1,0,0,1,3,1.200000048,3,24,20,1,4,4,0,3,0,0,0.585178522,1
0,51,50,2,2,2,1,0,1,4,4.400000095,2,46,58,1,2,1,7,4,0,0,1.345426228,0
0,80,80,3,1,4,0,1,1,4,2.400000095,3,91,92,1,4,2,2,4,1,0,2.053375521,0
0,84,71,3,2,3,0,1,1,4,1,3,37,69,1,3,2,25,2,1,1,0.405529862,0
0,87,88,4,1,1,0,0,1,4,1,3,94,94,1,1,4,0,4,0,0,0.25569664,1
0,70,73,4,1,4,0,1,1,4,4.199999809,4,61,80,1,1,5,0,4,0,1,0.243591318,0
0,50,50,3,2,3,0,1,1,4,2,3,77,60,1,2,2,1,2,1,1,0.405529862,0
0,69,88,3,1,1,0,1,1,4,3.599999905,3,65,91,1,1,3,5,3,1,0,1.543955517,0
0,19,NA,3,1,1,0,0,0,0,NA,NA,4,NA,1,4,4,0,2,1,1,0.405529862,0
0,63,50,3,1,1,0,0,1,4,3.200000048,3,45,21,1,3,5,3,4,0,0,0.25569664,1
NA,100,89,4,1,4,0,1,1,4,3.400000095,4,48,47,1,2,5,5,2,0,1,0.327778981,0
0,70,80,3,1,1,0,0,1,4,4,3,75,86,1,1,5,0,4,0,1,0.325900634,1
NA,70,37,3,3,2,0,1,1,4,5,3,73,86,1,2,5,0,4,0,1,0.243591318,0
0,76,NA,4,1,3,0,0,0,0,NA,NA,79,NA,1,2,5,2,1,0,1,1.378616015,0
0,40,49,2,1,3,0,0,1,4,1,3,98,98,1,4,2,1,4,0,0,0.526429627,1
0,86,90,4,3,4,1,0,1,4,2.799999952,3,49,87,1,2,5,3,3,0,0,0.768612892,0
0,98,NA,4,1,1,0,0,0,0,NA,NA,89,NA,1,2,4,0,4,1,0,3.0812958,0
0,90,NA,3,1,2,0,0,0,0,NA,NA,70,NA,1,2,5,1,2,0,0,0.856531086,0
1,81,80,3,1,3,1,0,1,4,3.599999905,3,76,75,1,1,3,2,4,0,0,0.584439303,0
0,94,90,4,1,1,0,0,1,4,3.599999905,4,89,77,1,1,5,0,3,0,1,0.454858391,1
0,27,9,2,1,4,1,0,1,3,1.399999976,2,52,74,1,2,3,13,4,0,0,0.977862599,0
0,75,85,4,1,2,0,1,1,4,4,4,40,65,1,3,5,0,1,0,1,1.378616015,0
0,50,60,3,1,1,1,0,1,4,3,3,22,0,1,4,3,21,2,0,0,0.539620129,0
NA,66,46,3,2,3,1,0,1,4,3,2,35,25,1,4,4,31,2,1,1,1.731640714,0
0,69,NA,3,1,2,0,0,0,0,NA,NA,60,NA,1,1,5,1,1,0,1,0.791409745,0
0,63,66,3,1,1,0,1,1,4,1.799999952,3,42,42,1,1,5,0,3,0,0,0.585178522,0
NA,63,53,3,1,3,0,1,1,4,3.799999952,3,37,23,1,2,5,2,2,0,1,0.666622436,0
0,1,59,3,2,2,1,0,1,4,1,3,0,-1,1,2,1,0,2,0,1,0.327778981,0
0,31,43,2,3,3,1,0,1,4,2.200000048,2,74,27,1,1,3,1,4,0,0,0.340490853,0
0,47,NA,2,1,3,0,0,0,0,NA,NA,39,NA,1,1,5,0,1,0,0,2.130686836,0
0,56,52,2,3,3,0,0,0,2,1,3,49,16,1,4,4,29,1,0,1,0.473890793,1
0,70,75,3,3,2,1,0,1,4,1,3,-4,-21,1,4,1,63,4,1,0,6.038221661,0
0,0,1,1,3,2,0,1,1,4,2.599999905,1,22,-1,1,2,3,0,4,0,1,0.454858391,0
0,100,85,4,1,1,1,0,1,4,2.400000095,4,85,90,1,2,5,1,4,0,0,0.526429627,0
0,64,70,3,3,2,0,1,1,4,1.600000024,3,7,0,1,3,2,67,3,0,1,0.687283393,0
NA,65,NA,3,1,4,0,0,0,0,NA,NA,50,NA,1,2,5,4,1,0,0,2.130686836,0
NA,87,68,3,1,4,0,0,0,2,1,3,79,95,1,5,3,9,4,0,0,0.622383476,1
0,90,90,4,1,3,0,1,1,4,4,3,94,94,1,2,2,1,4,0,0,1.345426228,0
0,92,78,4,NA,3,1,0,1,4,3.200000048,4,63,77,1,2,5,1,4,0,1,0.243591318,0
0,35,40,2,4,2,1,0,1,4,1,3,20,0,1,4,2,50,3,0,0,0.677599693,0
0,82,75,3,1,3,0,1,1,4,1.600000024,3,47,58,1,2,4,1,3,0,1,0.27620208,0
0,0,76,3,1,4,0,0,1,4,4.199999809,3,66,61,1,2,2,0,4,0,0,0.468476168,1
NA,98,NA,4,1,3,0,0,0,0,NA,NA,87,NA,1,4,5,1,4,0,1,0.319766734,0
NA,79,88,3,2,4,0,1,1,4,4.400000095,3,86,85,1,1,5,3,4,0,1,0.243591318,0
NA,38,59,3,1,4,0,1,1,4,3.799999952,3,59,88,1,1,4,0,2,0,1,0.523934323,0
0,79,87,4,1,4,1,0,1,4,1.799999952,3,100,98,1,4,1,0,3,1,0,1.383844489,0
0,59,50,2,1,2,0,0,1,4,3,2,62,61,1,2,2,0,4,1,0,4.814264761,1
0,90,NA,4,1,1,0,0,0,0,NA,NA,91,NA,1,4,4,1,4,1,1,1.616725401,0
0,72,76,3,1,1,0,0,1,4,5,3,88,90,1,2,5,0,1,0,1,1.378616015,1
0,67,82,3,3,3,0,0,0,1,1.799999952,3,-16,1,1,4,1,90,3,0,0,0.992827719,1
0,90,69,3,1,4,0,0,1,4,2.799999952,3,79,83,1,1,5,2,4,0,1,0.27620208,1
0,91,71,3,1,4,1,0,1,4,4,3,98,100,1,7,5,1,3,1,0,1.299477156,0
0,53,55,2,2,3,1,0,1,4,3.400000095,2,72,47,1,3,5,2,2,0,1,0.327778981,0
0,18,32,2,1,1,0,0,1,4,3.200000048,2,37,51,1,4,4,6,4,0,1,0.27620208,1
0,53,NA,3,1,2,0,0,0,0,NA,NA,51,NA,1,1,5,1,3,0,0,0.585178522,0
NA,75,81,4,1,2,0,1,1,4,3.400000095,4,85,82,1,2,5,0,2,0,1,0.634052942,0
0,41,51,2,2,3,0,0,0,1,1.399999976,2,47,35,1,1,5,6,2,0,1,0.349059723,1
0,97,99,4,1,4,1,0,1,4,4.800000191,4,70,99,1,1,5,0,4,0,1,0.248263989,0
0,53,NA,2,2,4,0,0,0,0,NA,NA,98,NA,1,1,2,NA,4,0,1,0.248263989,0
0,41,56,1,3,1,1,0,1,4,1,2,-4,-25,1,4,4,98,4,0,0,2.032916443,0
0,75,66,3,1,3,1,0,1,4,4,3,61,60,1,1,5,1,1,0,1,1.378616015,0
0,73,75,4,1,1,1,0,1,4,2.599999905,4,43,57,1,2,5,31,4,0,0,1.024916332,0
0,51,76,3,2,4,0,1,0,2,1,3,31,30,1,2,1,30,4,0,0,1.345426228,0
0,65,60,3,1,3,0,1,1,4,4,3,45,40,1,1,5,0,2,0,1,0.523934323,0
0,86,68,3,1,2,1,0,1,4,4,3,56,69,1,2,5,12,4,0,1,0.243591318,0
0,52,47,2,1,1,0,1,1,4,1,2,21,9,1,3,2,4,2,1,0,3.657770218,0
NA,51,NA,3,3,3,0,0,0,0,NA,NA,64,NA,1,2,3,0,1,1,1,0.801430292,0
0,65,86,4,1,4,0,0,1,4,2.799999952,4,69,71,1,1,5,0,2,0,0,0.856531086,1
NA,95,97,4,1,2,0,1,0,1,3.799999952,4,83,88,1,1,4,3,2,0,0,0.912140562,0
0,50,NA,2,1,1,0,0,0,0,NA,NA,89,NA,1,NA,3,0,2,1,1,0.681986758,0
NA,0,NA,2,1,1,0,0,0,0,NA,NA,0,NA,1,1,5,0,2,1,0,6.622175817,0
0,85,70,4,1,4,0,0,1,4,1.799999952,3,38,40,1,3,5,0,4,0,1,0.248263989,1
NA,99,98,4,1,4,1,0,1,4,5,4,60,77,1,2,4,1,3,0,0,0.468476168,0
0,46,52,2,2,3,1,0,1,4,3.400000095,2,42,36,1,4,1,13,3,1,0,2.053375521,0
0,75,70,3,1,4,0,0,1,4,2.599999905,3,89,59,1,2,5,1,4,0,0,0.401022599,1
0,75,79,3,1,1,0,1,1,4,4.199999809,4,62,19,1,1,4,1,4,0,1,0.432635156,0
0,71,69,3,2,4,0,1,1,4,4.599999905,4,39,5,1,4,4,50,2,1,1,0.440142599,0
0,75,70,3,1,2,1,0,1,4,4.400000095,3,73,73,1,1,5,0,4,0,1,0.319766734,0
0,41,5,2,3,2,0,0,1,4,5,2,14,-3,1,2,4,29,2,0,1,0.327778981,1
NA,62,75,3,1,2,1,0,1,4,3.400000095,3,28,15,1,1,5,0,1,0,1,0.575200612,0
0,79,92,4,1,3,0,0,1,4,2,4,65,67,1,6,5,6,4,0,1,0.248263989,1
0,70,79,4,1,2,0,0,1,4,5,3,70,66,1,1,4,2,2,0,1,0.327778981,1
0,34,49,2,4,3,0,1,1,4,2.599999905,2,53,37,1,2,2,78,4,0,0,0.795426328,0
0,28,46,2,1,3,0,0,0,2,3.599999905,2,34,51,1,1,4,1,1,1,0,0.704601842,1
0,60,NA,3,1,4,0,0,0,0,NA,NA,73,NA,1,2,4,2,2,1,1,0.912950337,0
0,80,70,3,1,2,1,0,1,4,4,3,45,61,1,1,4,0,4,0,0,0.33565761,0
0,60,60,3,1,4,1,0,1,4,3.400000095,3,75,75,1,1,3,0,4,0,0,0.526429627,0
0,70,70,3,2,3,1,0,1,4,3.599999905,4,69,55,1,2,5,0,4,0,1,0.454858391,0
0,3,5,1,4,3,0,0,1,4,3.799999952,1,-51,-75,1,5,5,94,4,0,1,0.37512272,1
0,48,66,2,1,1,1,0,1,4,2.799999952,2,-22,-15,1,4,2,84,4,0,0,0.584439303,0
0,80,70,3,1,2,1,0,1,4,3.599999905,3,63,72,1,3,3,1,3,0,1,0.440934145,0
0,75,96,3,1,4,0,1,1,4,3.799999952,4,70,80,1,1,5,1,3,1,1,2.511603906,0
0,56,NA,3,1,2,0,0,0,0,NA,NA,63,NA,1,2,4,0,2,1,1,0.335455284,0
0,52,40,3,1,1,1,0,1,4,4,3,42,35,1,2,5,0,1,0,0,1.031983033,0
0,88,75,3,1,3,1,0,1,4,4.800000191,3,75,77,1,1,3,0,3,0,0,0.468476168,0
0,100,94,4,1,2,0,0,1,4,2.799999952,4,37,46,1,2,5,1,3,0,0,0.468476168,1
0,9,19,2,4,1,0,0,1,4,2.599999905,2,-51,-40,1,4,3,92,4,0,0,0.386353331,1
0,68,85,3,1,4,0,0,1,4,4.199999809,4,55,64,1,2,5,11,4,0,0,0.33565761,1
0,0,50,1,3,1,1,0,0,2,1,3,-2,-1,1,4,2,45,3,0,0,0.883077975,0
0,80,58,3,2,3,0,0,1,4,1,3,67,67,1,7,2,3,4,1,1,0.734857208,1
NA,90,66,3,1,1,1,0,1,4,3.200000048,3,63,80,1,2,3,5,4,0,1,0.325900634,0
0,71,66,4,1,2,0,0,1,4,4.400000095,3,100,95,1,1,4,1,1,0,1,0.791409745,1
0,50,49,3,2,3,0,0,1,4,4.199999809,2,54,49,1,1,4,1,2,0,1,0.327778981,1
0,78,89,3,1,1,0,0,1,4,4.199999809,3,62,75,1,2,5,0,4,0,1,0.319766734,1
0,90,90,3,1,1,1,0,1,4,3.200000048,4,90,75,1,2,3,0,4,0,0,0.25569664,0
0,91,80,3,1,4,1,0,1,4,4.599999905,3,100,92,1,4,3,0,4,0,1,0.243591318,0
0,58,51,2,2,1,1,0,1,4,3,2,0,2,1,4,1,3,3,0,0,0.932299077,0
0,NA,NA,2,2,2,0,0,0,0,NA,NA,77,NA,1,2,1,10,1,1,1,0.801430292,0
NA,67,68,3,3,4,1,0,1,3,3.599999905,3,35,29,1,4,5,0,2,1,1,0.426814094,0
0,90,100,3,3,4,1,0,1,4,3.799999952,4,20,100,1,1,1,0,3,0,0,0.932299077,0
0,80,100,4,1,4,0,1,1,4,5,4,100,100,1,1,4,0,2,1,0,3.331834548,0
0,36,63,3,1,1,0,0,1,4,4.199999809,3,70,58,1,1,5,0,3,0,0,0.768612892,1
0,79,54,3,1,4,1,0,0,2,3,3,88,93,1,4,5,NA,4,1,1,0.282895459,0
0,94,71,3,2,3,0,0,1,4,4.400000095,3,89,89,1,1,5,0,4,0,1,0.319766734,1
0,90,NA,4,1,4,0,0,0,0,NA,NA,89,NA,1,1,5,1,3,0,0,0.585178522,0
NA,38,43,3,3,4,1,0,0,2,2.799999952,3,83,88,1,1,3,1,2,1,0,0.434309659,0
NA,68,NA,3,2,1,0,0,0,0,NA,NA,39,NA,1,3,3,0,2,0,1,0.523934323,0
NA,64,54,3,3,3,1,0,1,4,2.400000095,3,57,58,1,2,4,6,2,0,1,0.523934323,0
0,40,40,1,1,1,1,0,1,4,3.200000048,3,33,40,1,4,4,0,4,0,0,0.526429627,0
NA,28,10,2,1,4,0,1,1,4,2.599999905,2,60,21,1,2,5,3,2,0,0,0.344068026,0
0,50,31,2,1,4,0,1,1,4,3.599999905,2,39,43,1,1,5,3,1,0,1,0.791409745,0
0,92,95,4,1,1,0,1,1,4,4.599999905,4,71,61,1,7,2,19,2,1,1,0.352686666,0
0,81,76,3,2,3,0,0,1,4,5,4,83,92,1,1,5,0,4,0,1,0.248263989,1
0,79,81,3,1,4,0,1,1,4,4,4,80,38,1,1,5,0,1,0,0,2.130686836,0
NA,26,36,2,3,3,0,0,0,1,2.799999952,2,74,53,1,2,1,25,2,1,0,6.423994603,1
NA,50,39,3,3,4,0,1,1,4,1.799999952,3,59,52,1,1,3,1,2,0,1,0.327778981,0
0,53,56,3,1,2,0,0,1,4,3.799999952,3,73,57,1,2,5,4,2,1,1,1.731640714,1
0,47,NA,3,2,3,0,0,0,0,NA,NA,84,NA,1,1,2,1,2,0,1,0.327778981,0
0,50,23,3,2,3,0,0,1,4,1,2,15,42,1,4,5,1,4,0,0,0.468476168,1
0,51,56,2,1,4,0,0,1,4,4,3,93,87,1,2,3,0,3,0,0,0.468476168,1
NA,96,91,4,1,1,0,1,1,4,5,4,91,90,1,2,4,0,4,1,1,0.543986742,0
NA,64,NA,2,2,2,0,0,0,0,NA,NA,58,NA,1,1,4,2,2,0,1,0.38079812,0
0,70,75,4,1,3,1,0,1,4,4,3,57,56,1,2,5,5,3,0,1,0.454858391,0
0,70,45,3,1,1,1,0,1,4,4.599999905,2,51,59,1,2,5,1,4,0,0,0.25569664,0
NA,50,56,3,2,1,0,0,1,4,1,3,83,43,1,4,3,2,1,0,1,0.791409745,1
NA,51,61,3,1,1,0,1,1,4,4,3,13,13,1,3,5,24,3,0,1,0.433182367,0
0,67,NA,3,2,3,0,0,0,0,NA,NA,97,NA,1,2,5,0,2,0,0,0.344068026,0
0,79,79,3,3,1,0,1,1,4,4.400000095,3,96,93,1,1,2,0,4,0,0,0.526429627,0
0,63,40,3,1,3,1,0,1,4,3,3,64,60,1,2,4,4,3,1,0,1.299477156,0
0,62,91,3,1,4,1,0,1,4,5,4,49,96,1,2,4,0,4,1,1,0.424622582,0
0,72,50,3,1,3,1,0,1,4,4.800000191,3,86,100,1,1,3,0,1,0,1,0.791409745,0
NA,92,78,3,2,1,0,0,1,4,1.799999952,4,-12,6,1,4,2,74,2,1,0,1.170598008,1
0,50,57,3,1,4,0,0,1,4,2.400000095,3,32,38,1,2,1,30,4,0,0,0.843572737,1
NA,12,13,1,1,4,0,1,0,1,1,1,NA,18,1,5,1,12,3,0,0,0.622383476,0
NA,65,65,3,1,4,0,0,1,4,4.199999809,3,59,54,1,3,5,0,2,0,0,3.88323717,1
0,57,NA,3,2,3,0,0,0,0,NA,NA,65,NA,1,1,2,1,1,1,0,5.816761912,0
0,80,75,3,1,3,0,0,1,4,3.200000048,4,74,62,1,4,2,1,4,0,0,1.743887901,1
0,50,41,3,1,1,0,1,1,4,1.600000024,3,39,86,1,5,5,6,4,1,0,0.278849939,0
0,31,35,2,1,3,1,0,1,4,1,2,58,15,1,1,3,0,3,0,1,0.460723587,0
0,69,72,3,1,2,0,0,1,3,3,3,58,47,1,2,2,3,2,0,1,0.327778981,1
0,99,88,4,1,1,0,1,1,4,3.799999952,4,NA,98,1,1,4,NA,4,0,1,0.432635156,0
NA,3,44,2,3,2,0,0,1,3,1.799999952,2,27,11,1,4,1,2,2,0,0,0.84341066,1
NA,76,70,3,1,4,0,0,1,4,1.799999952,3,39,47,1,4,5,3,4,0,1,0.248263989,1
NA,79,74,3,1,4,0,1,1,4,3.799999952,3,76,73,1,1,4,0,2,1,1,1.699048845,0
0,50,28,2,1,3,1,0,0,2,3,3,29,28,1,1,3,5,1,0,0,1.849369052,0
0,64,44,3,1,2,0,1,1,4,4.800000191,3,46,50,1,1,5,5,2,0,1,0.634052942,0
NA,50,NA,2,2,3,0,0,0,0,NA,NA,66,NA,1,1,2,1,1,1,0,2.976303683,0
1,40,53,2,1,4,0,0,1,4,3.599999905,3,41,44,1,1,2,0,3,0,1,0.461306326,1
0,54,82,3,2,2,1,0,1,4,1.799999952,3,70,70,1,3,4,1,2,0,0,0.912140562,0
NA,88,85,3,1,3,0,1,1,4,3,3,40,20,1,4,4,6,3,0,0,2.491268429,0
0,80,NA,4,1,1,0,0,0,0,NA,NA,75,NA,1,2,5,0,4,0,0,0.468476168,0
0,63,74,3,2,3,0,0,1,4,3.599999905,3,54,43,1,1,5,2,2,0,1,0.634052942,1
NA,23,NA,3,3,3,0,0,0,0,NA,NA,34,NA,1,4,2,16,2,0,0,0.250070385,0
0,100,47,3,2,2,0,0,0,2,3,3,8,42,1,2,1,71,3,1,0,7.115609012,1
0,60,69,3,1,1,1,0,1,3,1,1,90,49,1,1,3,0,1,1,0,0.480887048,0
1,94,98,3,1,1,1,0,1,4,3.400000095,2,68,69,1,1,4,0,4,1,1,0.633776616,0
0,95,91,4,1,2,0,0,1,4,4.199999809,4,88,90,1,1,5,0,4,0,1,0.248263989,1
0,5,3,1,3,3,0,0,0,1,1,2,-5,0,1,4,1,52,4,0,1,0.484389645,1
0,80,72,3,1,1,1,0,1,4,3.200000048,4,94,96,1,2,5,0,3,0,0,0.468476168,0
0,23,35,2,2,2,1,0,1,4,3.599999905,2,71,47,1,3,4,6,4,0,0,0.33565761,0
1,66,71,3,1,1,0,1,1,4,5,4,75,55,1,1,5,0,4,1,1,1.396899279,0
NA,46,46,3,2,3,1,0,1,4,1.799999952,3,22,13,1,4,5,0,2,0,1,0.460832891,0
0,69,72,3,3,3,0,1,0,2,1,3,59,76,1,4,4,5,2,0,1,0.540479629,0
0,81,70,3,2,1,1,0,1,4,4.599999905,3,57,45,1,1,5,3,4,0,1,0.243591318,0
0,39,NA,3,1,3,0,0,0,0,NA,NA,65,NA,1,2,1,2,1,0,0,0.815103364,0
0,63,72,3,1,3,0,0,1,4,2.599999905,3,65,75,1,2,2,3,3,0,0,0.468476168,1
0,30,70,2,1,1,1,0,1,4,2.599999905,4,46,19,1,2,2,6,4,0,1,0.319766734,0
0,68,72,4,3,1,0,0,0,1,1.399999976,4,46,37,1,2,2,22,3,0,0,0.623170688,1
NA,81,89,4,1,2,1,0,1,4,2,3,61,68,1,1,5,0,1,1,1,0.801430292,0
0,72,NA,3,1,4,0,0,0,0,NA,NA,59,NA,1,2,4,0,3,0,1,0.455433712,0
0,60,50,3,1,4,0,1,1,3,2.599999905,2,30,0,1,4,2,1,3,0,0,2.653011692,0
0,85,63,4,1,4,1,0,1,4,5,4,97,74,1,4,5,0,4,0,1,0.248263989,0
0,78,87,3,1,3,0,1,1,4,3,3,53,49,1,2,4,0,2,1,0,0.856533328,0
0,30,45,2,4,1,0,0,1,3,1.200000048,2,55,40,1,2,3,11,2,1,0,4.191927792,1
0,49,51,3,1,4,0,1,1,4,1.799999952,3,49,54,1,4,2,0,4,0,0,1.345426228,0
0,70,61,3,2,1,0,0,1,4,3.400000095,3,60,54,1,2,5,1,4,0,1,0.319766734,1
NA,88,79,4,1,4,0,0,1,4,4.199999809,3,40,8,1,1,4,0,1,0,1,0.791409745,1
NA,95,NA,4,2,3,0,0,0,0,NA,NA,99,NA,1,2,4,0,1,1,1,1.052652536,0
0,38,60,2,1,1,0,0,1,4,3,3,10,55,1,4,4,5,4,0,0,1.537989694,1
0,72,76,3,1,3,1,0,1,4,2.799999952,4,62,46,1,1,4,0,2,1,1,0.426814094,0
