totalfakebinary18_pre,pol_therm_media,misinform_soros_w2,misinform_jamal_w2,pol_therm_media_w2,massmedia_trust,mis_pro_r_false,mis_pro_d_false,proD_fake,proR_fake,vote_binary_w2,vote_combined_w2,polact_mean,massmedia_trustw2,affect_merged_leanersw1,affect_merged_leaners,lean_Dem,ideology,polknow,pol_therm_trump,agecat,nonwhite,college,weight,control_fake
0,88,1,2,84,4,1,4,0,0,1,4,3.200000048,4,69,77,1,NA,4,1,4,0,0,0.903867306,1
0,91,1,1,69,3,2,3,0,0,1,5,4.400000095,4,58,88,1,2,5,2,4,0,1,0.433387581,1
NA,53,1,1,71,3,3,3,0,0,1,5,3,3,26,22,1,3,3,29,4,1,0,2.108595784,1
NA,60,1,2,60,3,2,3,1,0,1,4,2.599999905,3,15,18,1,4,5,5,4,0,0,0.331691467,0
0,90,NA,NA,NA,4,3,4,0,0,0,0,5,NA,75,NA,1,1,5,0,4,0,0,0.808769669,0
0,65,2,2,50,3,3,3,0,0,1,4,4.199999809,3,49,35,1,1,3,8,2,0,1,0.568981814,1
0,84,1,1,91,3,4,3,0,0,1,5,1.600000024,3,83,77,1,2,4,0,3,1,0,0.83542021,1
NA,91,1,2,100,3,1,2,1,0,1,5,5,4,70,78,1,2,5,6,3,0,1,0.67353696,0
NA,31,1,1,22,2,2,3,0,0,1,4,5,2,28,-4,1,4,2,0,2,0,1,0.971557592,1
0,54,3,3,65,3,2,1,1,0,0,2,1.600000024,3,68,19,1,5,1,11,2,0,0,0.623978161,0
0,62,1,3,90,3,4,2,0,1,1,5,2.799999952,4,60,51,1,1,5,0,4,1,1,0.370043677,0
0,99,3,2,92,3,4,1,1,0,1,4,3,3,98,89,1,4,2,5,3,0,0,0.50547482,0
0,52,NA,NA,NA,2,3,2,0,0,0,0,3,NA,57,NA,1,1,1,3,2,0,0,0.632784304,0
NA,75,3,2,62,3,3,3,0,0,1,4,2.200000048,4,13,7,1,1,2,10,2,0,1,0.70128926,1
NA,72,NA,NA,NA,3,2,1,0,0,0,0,4,NA,42,NA,1,1,5,0,4,0,1,0.427654777,0
NA,0,4,4,100,4,4,4,0,1,1,5,5,4,100,98,1,1,5,0,2,1,0,3.423223167,0
0,35,4,3,25,2,2,3,0,1,1,4,4.199999809,3,91,94,1,3,4,1,3,0,0,0.488629064,0
0,52,3,4,68,3,1,1,0,0,0,3,1,4,93,88,1,4,1,2,2,0,0,0.926821763,1
NA,32,1,1,51,3,4,2,0,0,1,4,2.200000048,3,54,59,1,1,4,0,2,0,1,0.77788175,1
0,33,3,2,34,3,2,1,0,1,1,5,3,3,56,55,1,2,2,2,4,0,0,0.553245825,0
NA,79,1,3,62,3,2,3,0,1,1,5,NA,4,74,72,1,2,4,2,2,0,0,1.276552719,0
0,41,3,2,47,3,2,4,0,1,1,4,2.599999905,3,54,19,1,4,1,24,4,0,0,0.424989615,0
0,87,3,1,78,3,4,4,0,0,1,5,3.200000048,3,94,97,1,4,2,4,3,1,0,0.612428616,1
0,100,3,2,99,3,1,4,0,1,0,2,4,4,NA,14,1,5,0,NA,3,1,0,0.838182433,0
0,47,3,4,44,3,2,3,1,0,1,5,2.400000095,3,47,47,1,4,1,9,4,1,0,2.108595784,0
0,56,2,2,49,2,4,4,0,1,0,1,3,3,NA,46,1,7,1,0,3,1,0,1.978052463,0
0,100,2,3,100,4,4,4,0,0,1,5,4.800000191,4,0,-1,1,1,0,100,2,1,0,1.567114093,1
0,100,NA,NA,NA,4,3,4,0,0,0,0,4.800000191,NA,0,NA,1,1,2,100,1,1,0,8.061954859,0
NA,78,1,2,78,3,3,1,1,0,1,5,3.200000048,4,79,75,1,2,5,5,2,0,1,0.877171374,0
0,78,3,3,86,3,3,3,0,1,1,4,3.400000095,3,77,91,1,4,3,4,4,0,0,0.331691467,0
NA,100,3,3,100,3,2,3,0,1,0,2,2.599999905,3,50,41,1,2,1,46,3,1,0,0.807458561,0
0,22,3,3,NA,2,2,3,0,1,0,1,3,2,2,20,1,2,0,NA,1,0,0,4.567231343,0
0,86,1,2,94,3,3,4,0,0,1,5,5,4,86,91,1,1,4,0,3,1,0,3.934129898,1
0,90,1,1,100,4,3,4,1,0,1,4,2.400000095,4,71,68,1,2,3,0,4,0,0,1.051094005,0
NA,79,2,2,75,3,3,2,1,0,1,4,4,4,56,25,1,3,5,2,4,0,1,0.454508714,0
0,15,3,3,6,2,3,3,0,1,1,4,1.600000024,2,36,36,1,4,2,0,3,0,1,0.454508714,0
0,80,2,3,84,3,2,3,1,0,1,5,5,4,91,87,1,4,4,1,4,0,1,0.454508714,0
0,47,1,3,30,2,1,4,0,0,0,2,3,2,16,15,1,2,2,1,1,0,0,1.771620146,1
0,60,3,1,69,3,1,3,0,0,1,4,1.600000024,3,30,27,1,1,3,0,2,1,1,1.08842396,1
NA,89,NA,NA,NA,3,4,4,0,0,0,0,1.799999952,NA,79,NA,1,3,3,21,4,0,0,0.331691467,0
NA,49,3,4,31,2,1,3,1,0,1,5,3.400000095,2,51,50,1,4,3,2,3,1,1,1.775134582,0
0,97,2,2,90,3,1,3,1,0,1,5,4.800000191,4,79,60,1,1,5,0,3,0,1,0.77609052,0
0,81,1,2,91,3,2,2,0,0,1,4,5,3,90,92,1,1,5,0,3,0,0,0.303893415,1
0,78,1,1,61,3,1,2,0,1,0,3,3.200000048,3,34,35,1,2,4,1,3,0,0,0.488629064,0
1,90,1,2,86,3,2,2,1,0,1,4,1.799999952,4,75,69,1,2,5,1,4,0,1,0.371935845,0
0,84,NA,NA,NA,3,3,4,0,0,0,0,3,NA,NA,NA,1,2,4,9,4,0,0,0.408820911,0
0,97,4,1,100,4,1,1,0,0,1,5,4.599999905,4,96,40,1,1,3,6,3,0,1,0.563061075,1
1,39,1,4,55,3,1,4,1,0,1,5,3.799999952,3,100,0,1,2,3,0,4,0,1,0.563061075,0
0,75,1,1,77,3,2,4,1,0,1,4,4,3,54,49,1,1,5,0,3,0,1,0.517991528,0
NA,29,1,1,31,2,2,3,0,0,1,4,1.75,2,32,51,1,4,4,1,3,1,1,1.185873984,1
0,6,2,2,39,2,2,3,0,0,1,4,4.199999809,3,69,70,1,1,5,0,1,1,0,3.506600579,1
0,75,3,4,65,3,2,1,1,0,1,5,4.599999905,3,NA,96,1,1,0,0,3,0,0,1.208556202,0
0,80,1,3,72,3,3,1,0,0,1,4,4.400000095,3,49,74,1,1,4,0,3,1,1,0.589798096,1
0,55,1,4,77,3,1,3,0,1,1,5,3,3,87,67,1,1,3,1,2,1,0,1.507577732,0
0,100,1,1,51,4,1,4,1,0,1,4,3,3,99,61,1,6,2,1,4,0,0,0.808769669,0
0,85,1,1,74,4,1,1,0,0,1,4,1,4,68,74,1,2,4,2,2,0,1,0.971557592,1
0,66,2,4,70,3,4,2,1,0,1,4,1.399999976,3,30,50,1,4,3,0,4,1,0,1.668750348,0
0,60,1,1,70,3,4,1,0,0,1,4,4.199999809,3,95,96,1,2,3,1,3,0,1,0.682000721,1
0,43,NA,NA,NA,2,3,4,0,0,0,0,5,NA,82,NA,1,1,4,0,4,1,0,0.645598756,0
0,55,1,2,60,3,3,3,1,0,1,4,3.200000048,3,67,67,1,2,5,0,2,0,1,0.77788175,0
NA,14,4,2,50,2,2,1,0,1,1,5,1.399999976,2,-43,8,1,5,5,86,3,1,0,0.807458561,0
0,76,NA,NA,NA,3,3,4,0,0,0,0,3.599999905,NA,56,NA,1,1,5,2,4,0,0,0.50547482,0
0,52,4,3,60,3,1,2,0,0,1,5,2.400000095,3,39,41,1,2,2,32,2,0,1,0.673352927,1
NA,60,3,3,40,3,2,2,1,0,0,2,4.400000095,3,-27,-16,1,3,2,60,1,0,0,1.118907136,0
0,48,3,2,91,3,2,4,0,1,1,5,4.199999809,4,68,85,1,4,3,5,4,1,1,0.95749566,0
0,65,1,1,88,3,1,1,0,1,1,4,4,3,93,97,1,1,5,0,4,0,1,0.611963924,0
0,71,3,2,72,4,3,2,0,1,0,3,1.799999952,4,31,40,1,4,3,21,4,0,1,0.3578056,0
NA,75,2,1,89,3,4,3,1,0,1,4,4.400000095,4,54,55,1,3,5,6,4,0,1,0.433387581,0
0,90,3,1,75,3,2,3,0,1,1,5,3.599999905,3,52,56,1,1,5,6,4,0,1,0.496508878,0
0,30,4,1,28,3,2,4,0,1,1,4,1.799999952,3,37,33,1,4,4,41,4,0,1,0.496508878,0
0,87,1,1,87,4,3,3,0,0,1,4,3.200000048,4,80,67,1,3,4,0,4,0,1,0.496508878,1
0,82,1,3,64,3,2,4,0,1,1,4,4.199999809,3,74,62,1,2,5,2,4,0,1,0.611963924,0
0,64,1,2,82,3,2,3,0,0,1,4,4.800000191,3,99,100,1,2,5,1,2,1,0,0.541118935,1
NA,100,2,3,100,4,4,1,0,1,1,4,1.799999952,4,91,99,1,4,1,0,2,1,0,0.859278526,0
0,100,1,1,99,3,1,4,0,0,1,5,4.199999809,3,51,72,1,2,3,1,2,0,0,1.00223697,1
0,75,3,3,90,3,3,3,1,0,1,5,1,3,84,25,1,7,2,1,4,1,0,0.912820534,0
NA,61,1,2,71,3,2,3,1,0,1,4,3.599999905,3,41,35,1,2,2,6,4,0,0,0.424989615,0
0,70,1,2,78,3,1,1,1,0,1,5,4,3,57,75,1,1,5,0,3,1,1,0.8636125,0
0,69,1,1,82,3,3,1,0,0,1,4,4,4,94,93,1,3,4,3,3,0,0,0.769592725,1
0,81,3,3,90,3,3,1,1,0,1,5,1.799999952,3,85,93,1,1,1,0,4,1,0,4.089494209,0
0,50,1,1,70,2,2,1,1,0,1,4,1,2,87,97,1,3,1,0,2,1,1,0.835877405,0
0,32,4,4,76,3,1,4,1,0,1,4,4.199999809,3,16,-3,1,5,1,3,3,1,0,0.807458561,0
0,67,NA,NA,NA,3,2,2,0,0,0,0,3.400000095,NA,62,NA,1,2,5,11,2,0,0,1.041816714,0
0,12,2,2,27,2,3,3,1,0,1,4,2.400000095,2,49,31,1,4,2,0,3,0,1,0.454508714,0
0,59,1,1,70,3,1,4,1,0,1,4,3.799999952,4,45,55,1,3,4,1,2,0,0,0.83784656,0
0,5,3,2,3,1,4,1,1,0,0,0,2.400000095,1,-58,-48,1,5,5,60,4,0,1,0.626859907,0
0,29,3,3,42,2,4,4,1,0,1,5,1,3,53,45,1,3,1,4,4,1,0,2.108595784,0
0,70,1,1,70,3,2,2,0,0,1,4,1.399999976,3,41,2,1,2,4,17,1,0,0,1.983616034,1
0,71,1,1,50,3,4,3,1,0,1,5,2.400000095,4,80,52,1,4,3,21,4,0,0,0.722951023,0
0,87,2,3,82,3,3,3,1,0,1,4,1,3,68,90,1,4,4,2,4,1,0,0.912820534,0
0,90,2,2,94,3,NA,3,1,0,1,4,2.799999952,4,84,77,1,2,2,9,4,0,0,0.424989615,0
NA,31,2,2,32,2,3,2,1,0,0,1,1.200000048,2,49,-1,1,2,4,0,2,0,0,2.093778248,0
0,66,2,2,67,3,2,4,0,1,1,5,2.200000048,3,48,52,1,1,2,0,1,1,1,0.980066706,0
0,66,4,1,22,3,1,1,0,1,1,4,3,2,31,16,1,4,2,32,3,0,0,0.350628423,0
0,48,2,1,48,3,1,3,0,0,1,4,3.599999905,3,88,86,1,1,3,1,3,1,1,0.585145067,1
0,50,NA,NA,NA,3,3,3,0,0,0,0,3.599999905,NA,72,NA,1,2,1,0,2,1,0,0.783524886,0
0,31,3,1,73,3,2,1,0,0,1,5,2.400000095,3,23,16,1,5,1,30,4,0,0,0.98712173,1
0,52,3,3,83,3,3,3,0,1,0,2,NA,3,20,-21,1,4,2,42,3,0,0,1.607709826,0
0,59,3,3,54,3,3,3,1,0,1,5,2.599999905,3,17,3,1,4,4,42,4,0,0,0.553245825,0
NA,17,NA,NA,NA,2,2,2,0,0,0,0,1.799999952,NA,3,NA,1,4,3,29,1,0,1,1.918546059,0
NA,85,NA,NA,NA,3,NA,NA,0,0,0,0,1.399999976,NA,NA,NA,1,2,0,NA,1,1,0,4.333366711,0
NA,60,1,3,62,3,1,3,1,0,1,5,3.400000095,3,62,61,1,2,4,2,1,0,1,1.307202122,0
0,81,1,1,88,3,4,1,1,0,1,4,3,3,39,28,1,5,5,3,4,0,0,1.011161806,0
NA,95,1,2,80,3,3,1,1,0,1,5,3.400000095,3,76,58,1,2,5,1,4,0,1,0.678800597,0
NA,11,2,2,32,2,1,3,1,0,1,4,3,2,59,53,1,2,3,1,2,0,0,0.632784304,0
0,90,3,3,90,3,1,3,1,0,1,5,2.599999905,3,60,60,1,1,4,0,2,0,0,1.434849366,0
0,89,1,2,88,3,1,2,1,0,1,4,2.400000095,3,71,77,1,2,5,0,3,0,0,0.50547482,0
NA,100,1,1,97,4,1,4,0,1,1,5,5,4,80,91,1,1,2,1,3,1,1,0.691262125,0
NA,85,3,2,75,3,1,3,0,1,1,5,2.400000095,3,95,97,1,1,1,2,2,1,0,1.604591287,0
0,80,1,3,85,3,2,2,1,0,1,5,3,4,78,45,1,5,5,0,4,0,0,0.572366119,0
NA,100,1,4,100,4,1,4,0,0,1,5,5,4,89,98,1,2,3,0,3,0,0,0.488629064,1
NA,69,2,2,67,3,2,3,0,0,0,2,1,3,52,17,1,1,1,52,3,1,0,1.414696919,1
0,61,NA,NA,NA,3,1,3,0,0,0,0,2.200000048,NA,61,NA,1,1,5,0,3,0,0,0.64334136,0
0,90,4,4,80,3,4,3,1,0,1,4,5,4,80,91,1,1,4,0,4,0,0,0.488629064,0
0,99,1,2,95,3,3,2,0,0,1,5,2.400000095,3,100,100,1,2,3,0,4,1,1,0.776543062,1
NA,47,NA,NA,NA,3,3,3,0,0,0,0,1,NA,45,NA,1,4,1,5,3,0,0,0.575094279,0
1,100,1,4,90,3,1,1,1,0,1,4,5,4,70,75,1,1,5,0,4,0,1,0.611963924,0
0,62,NA,NA,NA,3,3,3,0,0,0,0,3.799999952,NA,34,NA,1,1,4,5,1,1,0,1.426625508,0
0,61,3,2,90,3,4,1,1,0,1,4,2.599999905,3,48,14,1,3,2,9,2,0,1,0.971557592,0
NA,53,3,2,29,2,3,3,1,0,1,4,3.799999952,2,59,42,1,1,4,0,2,0,1,0.77788175,0
0,100,1,4,95,4,3,4,1,0,1,5,5,4,100,100,1,2,5,0,4,0,0,0.903118928,0
0,9,1,2,30,2,1,1,1,0,1,4,4,2,52,75,1,2,5,4,2,0,1,0.562907227,0
0,78,1,2,76,3,2,2,0,0,1,4,3.599999905,3,89,90,1,1,5,1,4,0,1,0.3578056,1
0,57,1,1,54,3,2,3,0,1,1,5,3.799999952,3,71,48,1,1,5,1,2,0,1,0.77788175,0
NA,6,3,3,38,4,1,4,1,0,1,4,2.599999905,2,28,38,1,1,4,1,4,0,0,0.50547482,0
0,71,2,3,70,2,1,3,1,0,1,4,3.599999905,2,69,60,1,1,5,1,4,0,1,0.351623311,0
0,78,2,3,84,3,2,3,0,1,1,4,3.599999905,4,94,95,1,1,2,0,3,0,1,0.454508714,0
0,80,2,2,89,3,2,2,0,0,1,5,3.599999905,3,66,56,1,3,3,20,3,1,0,6.927719253,1
0,25,1,1,25,3,1,2,0,0,1,5,2.799999952,3,33,40,1,1,3,10,1,0,0,1.741036866,1
0,29,4,1,81,3,3,3,0,0,1,4,1.799999952,3,62,36,1,4,2,4,2,0,0,0.632784304,1
0,89,1,1,100,4,3,3,1,0,1,4,4.400000095,4,68,65,1,1,5,4,4,1,1,0.53248719,0
NA,59,2,1,61,3,3,1,0,1,1,5,2.799999952,3,30,29,1,3,5,15,4,0,1,0.678800597,0
0,79,1,1,79,3,3,3,0,0,1,5,4.400000095,3,68,NA,1,3,5,3,4,0,1,0.3578056,1
0,65,1,2,75,3,2,3,0,1,1,5,3.799999952,3,69,71,1,1,3,0,2,0,0,0.600272555,0
0,85,2,1,82,3,3,3,0,0,1,4,1,3,100,98,1,4,4,0,3,0,0,1.08031616,1
0,100,1,1,100,4,1,3,0,1,1,5,4,4,100,100,1,2,5,0,4,1,0,8.061954859,0
NA,95,NA,NA,NA,3,2,3,0,0,0,0,3.400000095,NA,0,NA,1,4,3,81,1,1,0,7.363521467,0
0,91,1,2,97,4,2,2,1,0,1,4,4.199999809,4,77,80,1,1,5,1,3,0,0,0.64334136,0
NA,40,NA,NA,NA,3,2,3,0,0,0,0,3.200000048,NA,59,NA,1,3,2,0,1,1,0,3.243741468,0
0,54,1,1,69,4,2,3,0,0,1,5,4.599999905,4,64,73,1,2,5,0,4,0,0,0.544500173,1
NA,84,NA,NA,NA,2,3,2,0,0,0,0,1,NA,75,NA,1,2,2,4,3,1,0,1.414696919,0
NA,59,2,1,59,3,2,2,0,1,1,4,2.599999905,3,47,32,1,1,2,0,2,0,1,0.70128926,0
0,51,2,2,50,2,3,2,0,0,1,4,2.200000048,2,4,0,1,4,2,25,3,0,0,0.50547482,1
0,13,NA,NA,NA,2,3,3,0,0,0,0,1.399999976,NA,55,NA,1,1,1,1,3,0,0,0.68793115,0
0,95,3,4,94,4,4,4,0,1,1,4,4,4,93,84,1,2,4,3,4,0,1,0.42026561,0
0,85,1,1,89,3,2,4,0,0,1,5,1.600000024,3,69,75,1,2,4,2,3,0,1,0.454508714,1
0,95,1,1,23,4,2,2,0,1,1,5,2.200000048,3,93,91,1,4,5,0,4,1,0,1.395630663,0
0,46,1,2,80,2,1,3,1,0,1,5,1,4,69,75,1,1,2,25,3,1,1,0.585145067,0
0,40,1,1,44,4,1,1,1,0,1,4,3.599999905,4,79,87,1,1,5,0,2,1,1,1.048425823,0
NA,79,1,3,0,4,3,3,0,1,1,5,3.599999905,4,96,2,1,2,5,1,4,0,0,0.523814023,0
0,38,2,4,34,2,3,3,1,0,1,5,4,2,36,40,1,2,1,16,1,0,0,0.70912536,0
0,90,2,2,90,4,2,3,0,0,1,4,2.799999952,4,75,75,1,3,2,1,2,0,0,0.926821763,1
NA,72,NA,NA,NA,3,2,2,0,0,0,0,3.200000048,NA,69,NA,1,2,4,4,1,0,1,1.307202122,0
NA,41,3,2,60,1,1,3,0,1,1,5,2.599999905,2,30,69,1,4,4,0,4,0,0,0.424989615,0
0,3,3,1,20,1,2,3,0,0,1,5,3.200000048,2,80,98,1,2,3,1,3,0,0,0.52543673,1
0,51,2,2,57,3,2,2,0,0,1,4,1.799999952,3,26,25,1,3,4,16,4,0,0,0.331691467,1
NA,91,1,4,80,3,1,4,1,0,1,5,3,4,77,91,1,1,5,0,4,0,0,0.408820911,0
0,38,3,3,53,2,2,2,0,1,1,5,3,2,-18,35,1,6,2,34,3,0,0,0.98712173,0
0,50,3,3,72,3,3,3,1,0,0,2,1.799999952,3,37,77,1,4,1,0,2,1,0,0.687985035,0
0,85,2,4,51,3,2,3,1,0,1,5,2.599999905,3,23,18,1,4,2,0,3,0,0,0.50547482,0
0,95,2,2,75,3,1,4,0,1,1,5,2,3,94,75,1,4,5,0,4,0,0,0.808769669,0
0,32,3,2,34,2,3,3,0,1,1,5,1,2,30,20,1,1,3,11,3,0,0,0.68793115,0
NA,95,3,3,90,3,2,3,0,0,1,4,3.400000095,3,87,90,1,1,3,1,3,0,1,0.5460468,1
0,63,2,2,49,3,3,2,1,0,1,4,1.200000048,3,38,38,1,2,4,22,3,0,1,0.454508714,0
0,NA,NA,NA,NA,2,1,2,0,0,0,0,3,NA,NA,NA,1,4,0,NA,4,1,0,1.06910114,0
NA,75,3,2,64,3,1,1,1,0,1,4,3.799999952,3,62,69,1,2,2,3,2,0,1,0.73927224,0
0,67,2,1,71,3,2,4,0,0,1,5,4.599999905,4,49,75,1,4,4,2,4,1,0,0.645598756,1
NA,86,1,1,91,4,1,3,1,0,1,5,2.799999952,4,59,69,1,2,5,1,4,0,0,1.011161806,0
0,88,1,1,89,3,2,3,0,0,1,4,3,3,88,85,1,1,5,1,4,0,1,0.522439738,1
0,60,1,2,70,2,1,1,0,0,1,5,4.199999809,3,90,65,1,1,5,0,4,0,1,0.678800597,1
0,86,NA,NA,NA,4,3,2,0,0,0,0,2.799999952,NA,91,NA,1,5,0,2,3,1,0,1.041576822,0
0,54,1,1,55,4,3,2,0,0,1,5,1.399999976,4,29,42,1,5,4,19,4,1,1,0.556776775,1
0,56,2,1,44,3,3,2,1,0,0,3,4.199999809,4,99,86,1,1,2,1,2,1,1,0.609203726,0
0,52,1,2,50,3,2,4,1,0,1,4,3.400000095,3,72,60,1,4,2,1,3,1,1,0.585145067,0
0,58,NA,NA,NA,4,1,2,0,0,0,0,4.400000095,NA,14,NA,1,1,1,66,2,1,1,0.623562306,0
0,96,1,1,92,4,1,1,1,0,1,5,2.799999952,4,64,69,1,3,5,0,4,0,1,0.290300865,0
0,80,1,1,75,4,4,3,0,0,1,4,3,4,70,84,1,2,5,0,3,0,0,0.50547482,1
0,80,1,1,70,4,3,4,0,0,1,5,4.400000095,4,50,50,1,1,5,1,2,0,0,1.00223697,1
0,53,1,1,45,2,2,3,1,0,1,4,3.400000095,3,66,64,1,1,2,2,2,0,0,0.600272555,0
0,77,4,4,83,3,4,4,0,0,1,4,4.800000191,4,31,35,1,1,2,75,3,0,1,0.560197307,1
NA,55,1,2,71,3,2,3,1,0,1,4,3,3,56,60,1,1,5,0,3,0,1,0.450817263,0
0,88,2,2,92,4,1,3,0,1,1,4,3.799999952,3,87,92,1,2,5,3,1,1,0,0.87065847,0
NA,50,1,3,60,3,1,4,0,0,1,4,3.599999905,3,40,60,1,1,5,0,3,0,1,0.67353696,1
0,85,1,2,75,4,2,3,0,1,1,4,4.599999905,3,49,40,1,3,5,3,3,0,1,0.454508714,0
0,2,2,1,6,2,4,1,0,1,1,4,1.399999976,2,-73,-53,1,5,5,63,4,0,1,0.23904701,0
NA,25,NA,NA,NA,2,2,4,0,0,0,0,2.200000048,NA,42,NA,1,4,2,2,1,0,0,1.488452083,0
NA,74,1,2,69,3,1,2,0,1,1,4,2.200000048,3,48,34,1,2,5,1,2,0,0,1.00223697,0
0,45,1,1,69,2,1,1,0,1,1,5,3.599999905,3,46,54,1,4,2,0,4,1,0,3.934129898,0
0,50,1,4,50,2,1,4,0,0,1,5,4.400000095,3,100,100,1,1,5,0,2,1,1,0.874984803,1
NA,53,1,1,65,3,1,3,0,1,1,4,3.599999905,4,37,37,1,2,5,1,4,1,0,0.677097061,0
0,50,2,1,50,3,3,3,1,0,1,4,2.400000095,3,15,10,1,4,5,40,3,0,1,0.682000721,0
0,89,1,1,93,4,1,2,0,0,1,5,3.400000095,4,84,94,1,1,5,0,1,0,1,1.375472553,1
0,78,1,2,74,3,1,2,0,1,1,5,1,3,13,51,1,1,5,58,3,0,0,0.64334136,0
0,99,1,1,97,4,4,2,0,1,1,5,3,4,87,79,1,2,5,4,4,0,0,0.903867306,0
NA,90,1,1,80,4,1,1,0,0,1,5,2.599999905,3,70,71,1,2,5,0,4,0,1,0.351623311,1
NA,75,1,2,80,3,1,2,1,0,1,5,2.75,3,40,60,1,1,5,10,1,0,1,1.845658418,0
0,87,2,1,74,4,2,2,1,0,1,5,3.599999905,4,81,63,1,1,3,1,2,1,0,0.541118935,0
NA,85,1,1,76,3,2,4,0,0,1,5,4.400000095,3,70,58,1,1,3,0,3,0,1,0.454508714,1
NA,30,2,2,44,2,2,3,0,0,1,4,2.599999905,2,34,24,1,4,2,0,2,0,0,0.828476595,1
0,61,1,3,81,3,4,1,0,0,1,4,3,3,58,41,1,1,4,0,4,0,1,0.678800597,1
0,73,1,1,75,3,2,2,0,1,1,5,5,3,59,65,1,2,5,1,4,0,0,0.50547482,0
0,70,1,3,75,3,1,2,0,0,1,5,3.400000095,3,87,91,1,2,4,0,4,0,1,0.611963924,1
0,48,2,3,49,3,2,2,1,0,1,4,2.799999952,2,34,56,1,1,3,0,2,0,1,0.568981814,0
NA,70,3,4,73,3,2,3,0,0,1,5,3.400000095,3,84,45,1,2,3,3,4,1,0,1.260557219,1
0,69,2,1,78,3,4,1,1,0,1,4,2,4,27,37,1,6,3,41,4,0,0,1.543801321,0
NA,45,1,2,55,2,3,4,1,0,1,4,2.599999905,2,63,55,1,2,5,0,4,0,1,0.3578056,0
0,81,1,2,89,3,3,2,0,1,1,4,4,3,80,84,1,1,5,0,4,0,0,1.294018751,0
0,31,3,2,26,2,3,2,0,0,1,4,2.400000095,2,-48,-38,1,4,2,90,4,0,0,0.591326215,1
NA,57,1,1,75,3,1,3,0,1,1,5,3.200000048,3,71,62,1,1,5,0,2,0,1,0.888194033,0
0,70,NA,NA,NA,3,2,3,0,0,0,0,4,NA,78,NA,1,2,5,2,3,0,1,0.42026561,0
NA,70,2,3,50,3,2,4,0,1,1,4,2.200000048,3,71,60,1,2,3,0,4,0,1,0.643924583,0
0,90,1,1,91,4,3,1,0,1,1,4,5,4,74,93,1,1,4,1,3,0,0,1.208556202,0
NA,75,1,2,60,3,2,1,1,0,1,5,4.800000191,3,52,35,1,2,5,6,4,0,1,0.351623311,0
0,50,2,4,50,3,4,2,1,0,1,4,3,3,100,100,1,1,2,0,1,1,0,0.964000241,0
NA,64,3,2,64,3,4,3,0,0,1,4,3,3,64,19,1,4,2,1,3,1,0,2.737053573,1
0,2,NA,NA,NA,3,3,3,0,0,0,0,3,NA,16,NA,1,4,3,3,1,1,0,1.426625508,0
0,71,1,1,71,3,1,3,0,0,1,4,3.799999952,3,50,66,1,2,5,1,2,0,1,0.888194033,1
0,87,3,3,98,3,2,4,1,0,1,4,3.799999952,4,30,66,1,1,3,52,4,0,0,0.50547482,0
0,71,3,3,81,3,3,2,0,0,1,4,3.200000048,3,3,90,1,2,2,3,3,0,0,0.938784362,1
NA,87,NA,NA,NA,3,3,2,0,0,0,0,3.200000048,NA,100,NA,1,4,2,3,4,1,0,1.000261408,0
0,83,1,4,87,3,1,2,0,0,1,5,3.799999952,3,66,69,1,2,4,2,3,0,1,0.42026561,1
0,97,1,1,91,4,2,2,0,0,1,4,4.599999905,3,100,94,1,1,4,1,3,0,1,0.589454383,1
0,99,1,2,91,4,3,3,0,1,1,4,5,4,78,96,1,1,4,0,4,0,0,0.50547482,0
0,74,2,2,58,3,3,2,0,1,1,5,4.25,3,74,63,1,2,3,0,3,0,0,0.479504091,0
NA,40,2,2,76,3,2,4,0,1,1,4,2.799999952,3,56,49,1,2,2,0,2,0,0,0.401037211,0
0,67,1,3,48,3,1,4,0,1,1,4,2,3,92,92,1,2,3,3,4,0,0,0.50547482,0
0,85,3,2,50,3,1,1,0,1,1,4,2.599999905,3,96,100,1,1,3,0,2,0,1,0.981296906,0
0,62,1,3,66,3,3,3,1,0,1,4,3.599999905,3,60,65,1,2,3,8,2,0,0,0.632784304,0
0,85,1,2,70,3,2,3,1,0,1,5,2.400000095,3,73,60,1,2,3,4,4,0,0,1.345121367,0
0,34,3,3,40,3,4,2,0,1,1,4,2.799999952,3,55,42,1,2,1,5,2,1,1,0.835877405,0
NA,56,3,2,45,3,2,3,0,1,1,5,3,2,50,54,1,2,1,11,4,0,0,0.655954539,0
0,30,2,3,66,2,1,4,1,0,0,3,2,3,34,14,1,6,5,1,2,1,1,0.874984803,0
0,71,2,2,69,3,3,2,0,1,1,4,2,3,9,0,1,4,3,31,3,0,0,0.661795901,0
0,75,2,3,84,3,1,3,0,0,1,4,4,3,87,71,1,1,5,1,4,1,0,0.823460788,1
NA,19,3,1,15,2,4,2,1,0,1,4,4,2,-29,-2,1,4,5,66,4,0,1,0.433007053,0
1,38,1,1,48,3,1,4,0,1,1,4,1,3,16,24,1,3,5,0,4,0,0,0.408820911,0
0,74,2,2,89,3,2,2,0,1,1,4,2.200000048,4,0,2,1,3,3,3,3,0,0,0.50547482,0
0,100,3,1,83,3,1,3,0,1,1,4,2.200000048,3,NA,49,1,2,3,6,3,1,0,0.83542021,0
NA,43,1,4,53,3,1,4,1,0,1,5,4.599999905,3,38,79,1,1,3,0,3,1,1,0.7517253,0
